1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
326*00;Einfacher Ladendiebstahl;8111;Stuttgart;SK;4,522;715;57;1.3;0;0;4,203;92.9;3,626;2,131;1,495;2,126;58.6
326*00;Einfacher Ladendiebstahl;8115;Böblingen;LK;1,014;254;23;2.3;0;0;920;90.7;956;557;399;513;53.7
326*00;Einfacher Ladendiebstahl;8116;Esslingen;LK;1,294;240;42;3.2;0;0;1,182;91.3;1,155;722;433;643;55.7
326*00;Einfacher Ladendiebstahl;8117;Göppingen;LK;674;257;14;2.1;0;0;600;89;561;330;231;315;56.1
326*00;Einfacher Ladendiebstahl;8118;Ludwigsburg;LK;1,352;245;38;2.8;0;0;1,244;92;1,280;781;499;713;55.7
326*00;Einfacher Ladendiebstahl;8119;Rems-Murr-Kreis;LK;994;230;22;2.2;0;0;908;91.3;888;543;345;456;51.4
326*00;Einfacher Ladendiebstahl;8121;Heilbronn;SK;1,041;811;16;1.5;0;0;959;92.1;852;476;376;448;52.6
326*00;Einfacher Ladendiebstahl;8125;Heilbronn;LK;940;266;9;1;0;0;871;92.7;865;579;286;508;58.7
326*00;Einfacher Ladendiebstahl;8126;Hohenlohekreis;LK;216;188;3;1.4;0;0;195;90.3;208;130;78;85;40.9
326*00;Einfacher Ladendiebstahl;8127;Schwäbisch Hall;LK;556;274;9;1.6;0;0;493;88.7;493;288;205;249;50.5
326*00;Einfacher Ladendiebstahl;8128;Main-Tauber-Kreis;LK;422;313;10;2.4;0;0;381;90.3;324;200;124;145;44.8
326*00;Einfacher Ladendiebstahl;8135;Heidenheim;LK;450;333;9;2;0;0;423;94;427;250;177;207;48.5
326*00;Einfacher Ladendiebstahl;8136;Ostalbkreis;LK;990;310;17;1.7;0;0;864;87.3;784;424;360;367;46.8
326*00;Einfacher Ladendiebstahl;8211;Baden-Baden;SK;316;554;10;3.2;0;0;281;88.9;242;158;84;130;53.7
326*00;Einfacher Ladendiebstahl;8212;Karlsruhe;SK;1,908;618;32;1.7;0;0;1,781;93.3;1,573;995;578;860;54.7
326*00;Einfacher Ladendiebstahl;8215;Karlsruhe;LK;935;206;23;2.5;0;0;837;89.5;839;521;318;433;51.6
326*00;Einfacher Ladendiebstahl;8216;Rastatt;LK;496;211;10;2;0;0;442;89.1;454;291;163;258;56.8
326*00;Einfacher Ladendiebstahl;8221;Heidelberg;SK;1,939;1,195;40;2.1;0;0;1,861;96;1,730;1,230;500;1,143;66.1
326*00;Einfacher Ladendiebstahl;8222;Mannheim;SK;2,656;842;23;0.9;0;0;2,489;93.7;2,178;1,352;826;1,282;58.9
326*00;Einfacher Ladendiebstahl;8225;Neckar-Odenwald-Kreis;LK;242;166;5;2.1;0;0;223;92.1;224;150;74;98;43.8
326*00;Einfacher Ladendiebstahl;8226;Rhein-Neckar-Kreis;LK;1,239;223;20;1.6;0;0;1,143;92.3;1,145;709;436;582;50.8
326*00;Einfacher Ladendiebstahl;8231;Pforzheim;SK;1,055;825;22;2.1;0;0;992;94;891;570;321;540;60.6
326*00;Einfacher Ladendiebstahl;8235;Calw;LK;301;185;7;2.3;0;0;273;90.7;255;157;98;136;53.3
326*00;Einfacher Ladendiebstahl;8236;Enzkreis;LK;163;80;9;5.5;0;0;154;94.5;167;115;52;98;58.7
326*00;Einfacher Ladendiebstahl;8237;Freudenstadt;LK;286;236;17;5.9;0;0;222;77.6;209;142;67;97;46.4
326*00;Einfacher Ladendiebstahl;8311;Freiburg im Breisgau;SK;2,599;1,101;62;2.4;0;0;2,449;94.2;2,116;1,233;883;1,139;53.8
326*00;Einfacher Ladendiebstahl;8315;Breisgau-Hochschwarzwald;LK;400;148;12;3;0;0;346;86.5;340;209;131;184;54.1
326*00;Einfacher Ladendiebstahl;8316;Emmendingen;LK;310;181;5;1.6;0;0;276;89;248;166;82;134;54
326*00;Einfacher Ladendiebstahl;8317;Ortenaukreis;LK;1,930;437;32;1.7;0;0;1,790;92.7;1,552;825;727;931;60
326*00;Einfacher Ladendiebstahl;8325;Rottweil;LK;287;201;6;2.1;0;0;259;90.2;255;176;79;145;56.9
326*00;Einfacher Ladendiebstahl;8326;Schwarzwald-Baar-Kreis;LK;796;367;24;3;0;0;719;90.3;666;400;266;281;42.2
326*00;Einfacher Ladendiebstahl;8327;Tuttlingen;LK;381;263;8;2.1;0;0;358;94;341;215;126;166;48.7
326*00;Einfacher Ladendiebstahl;8335;Konstanz;LK;1,576;539;22;1.4;0;0;1,481;94;1,270;738;532;675;53.1
326*00;Einfacher Ladendiebstahl;8336;Lörrach;LK;1,268;544;31;2.4;0;0;1,183;93.3;1,021;634;387;630;61.7
326*00;Einfacher Ladendiebstahl;8337;Waldshut;LK;579;334;18;3.1;0;0;538;92.9;514;308;206;217;42.2
326*00;Einfacher Ladendiebstahl;8415;Reutlingen;LK;1,414;485;24;1.7;0;0;1,299;91.9;1,178;765;413;582;49.4
326*00;Einfacher Ladendiebstahl;8416;Tübingen;LK;651;280;12;1.8;0;0;596;91.6;569;342;227;265;46.6
326*00;Einfacher Ladendiebstahl;8417;Zollernalbkreis;LK;1,275;660;12;0.9;0;0;397;31.1;408;246;162;197;48.3
326*00;Einfacher Ladendiebstahl;8421;Ulm;SK;1,224;949;40;3.3;0;0;1,092;89.2;959;564;395;537;56
326*00;Einfacher Ladendiebstahl;8425;Alb-Donau-Kreis;LK;266;131;8;3;0;0;237;89.1;247;164;83;133;53.8
326*00;Einfacher Ladendiebstahl;8426;Biberach;LK;428;207;4;0.9;0;0;389;90.9;380;241;139;181;47.6
326*00;Einfacher Ladendiebstahl;8435;Bodenseekreis;LK;704;316;9;1.3;0;0;638;90.6;590;347;243;276;46.8
326*00;Einfacher Ladendiebstahl;8436;Ravensburg;LK;838;288;11;1.3;0;0;747;89.1;681;428;253;294;43.2
326*00;Einfacher Ladendiebstahl;8437;Sigmaringen;LK;455;339;10;2.2;0;0;413;90.8;367;248;119;203;55.3
326*00;Einfacher Ladendiebstahl;9161;Ingolstadt;KfS;847;601;20;2.4;0;0;773;91.3;734;407;327;444;60.5
326*00;Einfacher Ladendiebstahl;9162;München;KfS;7,861;520;153;1.9;0;0;7,472;95.1;6,362;3,620;2,742;3,508;55.1
326*00;Einfacher Ladendiebstahl;9163;Rosenheim;KfS;419;651;17;4.1;0;0;376;89.7;344;174;170;177;51.5
326*00;Einfacher Ladendiebstahl;9171;Altötting;LK;177;156;5;2.8;0;0;151;85.3;149;98;51;67;45
326*00;Einfacher Ladendiebstahl;9172;Berchtesgadener Land;LK;217;202;5;2.3;0;0;209;96.3;206;105;101;102;49.5
326*00;Einfacher Ladendiebstahl;9173;Bad Tölz-Wolfratshausen;LK;164;127;4;2.4;0;0;157;95.7;163;87;76;72;44.2
326*00;Einfacher Ladendiebstahl;9174;Dachau;LK;193;123;9;4.7;0;0;164;85;169;102;67;68;40.2
326*00;Einfacher Ladendiebstahl;9175;Ebersberg;LK;250;170;4;1.6;0;0;221;88.4;218;134;84;107;49.1
326*00;Einfacher Ladendiebstahl;9176;Eichstätt;LK;162;119;2;1.2;0;0;153;94.4;167;91;76;103;61.7
326*00;Einfacher Ladendiebstahl;9177;Erding;LK;247;174;11;4.5;0;0;232;93.9;220;128;92;116;52.7
326*00;Einfacher Ladendiebstahl;9178;Freising;LK;222;120;10;4.5;0;0;191;86;217;149;68;134;61.8
326*00;Einfacher Ladendiebstahl;9179;Fürstenfeldbruck;LK;287;130;21;7.3;0;0;255;88.9;263;162;101;117;44.5
326*00;Einfacher Ladendiebstahl;9180;Garmisch-Partenkirchen;LK;206;232;11;5.3;0;0;189;91.7;178;91;87;80;44.9
326*00;Einfacher Ladendiebstahl;9181;Landsberg am Lech;LK;171;139;7;4.1;0;0;153;89.5;158;106;52;75;47.5
326*00;Einfacher Ladendiebstahl;9182;Miesbach;LK;117;115;6;5.1;0;0;95;81.2;93;52;41;40;43
326*00;Einfacher Ladendiebstahl;9183;Mühldorf a.Inn;LK;192;160;17;8.9;0;0;176;91.7;189;111;78;82;43.4
326*00;Einfacher Ladendiebstahl;9184;München;LK;499;140;18;3.6;0;0;469;94;514;302;212;254;49.4
326*00;Einfacher Ladendiebstahl;9185;Neuburg-Schrobenhausen;LK;144;144;3;2.1;0;0;133;92.4;135;78;57;66;48.9
326*00;Einfacher Ladendiebstahl;9186;Pfaffenhofen a.d.Ilm;LK;132;100;9;6.8;0;0;115;87.1;124;79;45;61;49.2
326*00;Einfacher Ladendiebstahl;9187;Rosenheim;LK;229;86;28;12.2;0;0;210;91.7;216;88;128;98;45.4
326*00;Einfacher Ladendiebstahl;9188;Starnberg;LK;187;135;13;7;0;0;175;93.6;182;99;83;68;37.4
326*00;Einfacher Ladendiebstahl;9189;Traunstein;LK;247;137;10;4;0;0;227;91.9;219;113;106;84;38.4
326*00;Einfacher Ladendiebstahl;9190;Weilheim-Schongau;LK;289;209;7;2.4;0;0;274;94.8;279;175;104;86;30.8
326*00;Einfacher Ladendiebstahl;9261;Landshut;KfS;476;631;25;5.3;0;0;433;91;404;213;191;205;50.7
326*00;Einfacher Ladendiebstahl;9262;Passau;KfS;369;685;15;4.1;0;0;340;92.1;306;156;150;150;49
326*00;Einfacher Ladendiebstahl;9263;Straubing;KfS;326;663;11;3.4;0;0;302;92.6;297;175;122;154;51.9
326*00;Einfacher Ladendiebstahl;9271;Deggendorf;LK;446;365;19;4.3;0;0;393;88.1;358;204;154;190;53.1
326*00;Einfacher Ladendiebstahl;9272;Freyung-Grafenau;LK;48;61;3;6.3;0;0;44;91.7;44;19;25;19;43.2
326*00;Einfacher Ladendiebstahl;9273;Kelheim;LK;159;126;2;1.3;0;0;145;91.2;143;79;64;61;42.7
326*00;Einfacher Ladendiebstahl;9274;Landshut;LK;245;149;6;2.4;0;0;221;90.2;216;121;95;101;46.8
326*00;Einfacher Ladendiebstahl;9275;Passau;LK;138;70;5;3.6;0;0;129;93.5;127;69;58;47;37
326*00;Einfacher Ladendiebstahl;9276;Regen;LK;96;123;5;5.2;0;0;90;93.8;84;50;34;41;48.8
326*00;Einfacher Ladendiebstahl;9277;Rottal-Inn;LK;214;172;11;5.1;0;0;190;88.8;180;98;82;101;56.1
326*00;Einfacher Ladendiebstahl;9278;Straubing-Bogen;LK;70;67;3;4.3;0;0;68;97.1;69;44;25;32;46.4
326*00;Einfacher Ladendiebstahl;9279;Dingolfing-Landau;LK;152;152;4;2.6;0;0;98;64.5;98;68;30;63;64.3
326*00;Einfacher Ladendiebstahl;9361;Amberg;KfS;254;597;5;2;0;0;234;92.1;231;150;81;91;39.4
326*00;Einfacher Ladendiebstahl;9362;Regensburg;KfS;2,302;1,462;54;2.3;0;0;2,178;94.6;1,687;1,220;467;1,016;60.2
326*00;Einfacher Ladendiebstahl;9363;Weiden i.d.OPf.;KfS;235;546;11;4.7;0;0;212;90.2;198;101;97;70;35.4
326*00;Einfacher Ladendiebstahl;9371;Amberg-Sulzbach;LK;109;104;5;4.6;0;0;104;95.4;107;74;33;45;42.1
326*00;Einfacher Ladendiebstahl;9372;Cham;LK;206;158;8;3.9;0;0;192;93.2;172;95;77;85;49.4
326*00;Einfacher Ladendiebstahl;9373;Neumarkt i.d.OPf.;LK;204;148;6;2.9;0;0;193;94.6;188;115;73;85;45.2
326*00;Einfacher Ladendiebstahl;9374;Neustadt a.d.Waldnaab;LK;61;64;5;8.2;0;0;56;91.8;52;33;19;19;36.5
326*00;Einfacher Ladendiebstahl;9375;Regensburg;LK;260;131;2;0.8;0;0;251;96.5;273;189;84;129;47.3
326*00;Einfacher Ladendiebstahl;9376;Schwandorf;LK;314;207;21;6.7;0;0;278;88.5;285;186;99;143;50.2
326*00;Einfacher Ladendiebstahl;9377;Tirschenreuth;LK;93;129;2;2.2;0;0;75;80.6;69;41;28;19;27.5
326*00;Einfacher Ladendiebstahl;9461;Bamberg;KfS;973;1,217;14;1.4;0;0;904;92.9;777;587;190;565;72.7
326*00;Einfacher Ladendiebstahl;9462;Bayreuth;KfS;320;429;8;2.5;0;0;299;93.4;287;153;134;101;35.2
326*00;Einfacher Ladendiebstahl;9463;Coburg;KfS;264;631;8;3;0;0;230;87.1;209;120;89;60;28.7
326*00;Einfacher Ladendiebstahl;9464;Hof;KfS;268;574;8;3;0;0;223;83.2;221;123;98;118;53.4
326*00;Einfacher Ladendiebstahl;9471;Bamberg;LK;160;107;7;4.4;0;0;128;80;126;97;29;75;59.5
326*00;Einfacher Ladendiebstahl;9472;Bayreuth;LK;56;53;2;3.6;0;0;51;91.1;53;34;19;23;43.4
326*00;Einfacher Ladendiebstahl;9473;Coburg;LK;144;165;3;2.1;0;0;132;91.7;141;79;62;57;40.4
326*00;Einfacher Ladendiebstahl;9474;Forchheim;LK;158;134;5;3.2;0;0;146;92.4;140;82;58;76;54.3
326*00;Einfacher Ladendiebstahl;9475;Hof;LK;111;117;6;5.4;0;0;91;82;101;57;44;45;44.6
326*00;Einfacher Ladendiebstahl;9476;Kronach;LK;102;154;1;1;0;0;95;93.1;80;52;28;19;23.8
326*00;Einfacher Ladendiebstahl;9477;Kulmbach;LK;132;184;6;4.5;0;0;119;90.2;123;68;55;39;31.7
326*00;Einfacher Ladendiebstahl;9478;Lichtenfels;LK;177;263;6;3.4;0;0;150;84.7;131;80;51;61;46.6
326*00;Einfacher Ladendiebstahl;9479;Wunsiedel i.Fichtelgebirge;LK;253;351;16;6.3;0;0;222;87.7;194;120;74;87;44.8
326*00;Einfacher Ladendiebstahl;9561;Ansbach;KfS;269;637;5;1.9;0;0;250;92.9;246;125;121;98;39.8
326*00;Einfacher Ladendiebstahl;9562;Erlangen;KfS;903;775;19;2.1;0;0;838;92.8;784;473;311;424;54.1
326*00;Einfacher Ladendiebstahl;9563;Fürth;KfS;628;478;10;1.6;0;0;597;95.1;620;357;263;296;47.7
326*00;Einfacher Ladendiebstahl;9564;Nürnberg;KfS;4,288;820;59;1.4;0;0;4,101;95.6;3,593;2,242;1,351;2,141;59.6
326*00;Einfacher Ladendiebstahl;9565;Schwabach;KfS;158;383;2;1.3;0;0;145;91.8;159;76;83;64;40.3
326*00;Einfacher Ladendiebstahl;9571;Ansbach;LK;262;139;4;1.5;0;0;230;87.8;244;139;105;120;49.2
326*00;Einfacher Ladendiebstahl;9572;Erlangen-Höchstadt;LK;381;270;0;0;0;0;359;94.2;345;237;108;219;63.5
326*00;Einfacher Ladendiebstahl;9573;Fürth;LK;190;158;5;2.6;0;0;171;90;171;110;61;95;55.6
326*00;Einfacher Ladendiebstahl;9574;Nürnberger Land;LK;213;123;4;1.9;0;0;186;87.3;187;101;86;64;34.2
326*00;Einfacher Ladendiebstahl;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;140;136;1;0.7;0;0;135;96.4;154;93;61;75;48.7
326*00;Einfacher Ladendiebstahl;9576;Roth;LK;157;122;8;5.1;0;0;135;86;143;95;48;66;46.2
326*00;Einfacher Ladendiebstahl;9577;Weißenburg-Gunzenhausen;LK;155;160;2;1.3;0;0;139;89.7;138;73;65;51;37
326*00;Einfacher Ladendiebstahl;9661;Aschaffenburg;KfS;648;894;25;3.9;0;0;604;93.2;541;312;229;229;42.3
326*00;Einfacher Ladendiebstahl;9662;Schweinfurt;KfS;642;1,174;4;0.6;0;0;586;91.3;521;363;158;287;55.1
326*00;Einfacher Ladendiebstahl;9663;Würzburg;KfS;1,098;859;17;1.5;0;0;1,048;95.4;839;528;311;444;52.9
326*00;Einfacher Ladendiebstahl;9671;Aschaffenburg;LK;127;72;3;2.4;0;0;81;63.8;89;64;25;44;49.4
326*00;Einfacher Ladendiebstahl;9672;Bad Kissingen;LK;170;163;4;2.4;0;0;154;90.6;146;86;60;50;34.2
326*00;Einfacher Ladendiebstahl;9673;Rhön-Grabfeld;LK;172;214;5;2.9;0;0;146;84.9;138;86;52;34;24.6
326*00;Einfacher Ladendiebstahl;9674;Haßberge;LK;120;141;6;5;0;0;100;83.3;102;65;37;45;44.1
326*00;Einfacher Ladendiebstahl;9675;Kitzingen;LK;158;169;6;3.8;0;0;134;84.8;127;83;44;57;44.9
326*00;Einfacher Ladendiebstahl;9676;Miltenberg;LK;106;82;4;3.8;0;0;85;80.2;77;42;35;31;40.3
326*00;Einfacher Ladendiebstahl;9677;Main-Spessart;LK;198;156;8;4;0;0;177;89.4;170;100;70;61;35.9
326*00;Einfacher Ladendiebstahl;9678;Schweinfurt;LK;160;137;1;0.6;0;0;142;88.8;127;100;27;86;67.7
326*00;Einfacher Ladendiebstahl;9679;Würzburg;LK;135;82;6;4.4;0;0;120;88.9;130;75;55;64;49.2
326*00;Einfacher Ladendiebstahl;9761;Augsburg;KfS;1,768;587;52;2.9;0;0;1,687;95.4;1,453;766;687;655;45.1
326*00;Einfacher Ladendiebstahl;9762;Kaufbeuren;KfS;132;288;5;3.8;0;0;124;93.9;131;71;60;40;30.5
326*00;Einfacher Ladendiebstahl;9763;Kempten (Allgäu);KfS;376;537;5;1.3;0;0;366;97.3;359;165;194;128;35.7
326*00;Einfacher Ladendiebstahl;9764;Memmingen;KfS;178;388;6;3.4;0;0;163;91.6;161;79;82;90;55.9
326*00;Einfacher Ladendiebstahl;9771;Aichach-Friedberg;LK;166;121;3;1.8;0;0;134;80.7;139;68;71;53;38.1
326*00;Einfacher Ladendiebstahl;9772;Augsburg;LK;341;130;8;2.3;0;0;307;90;325;191;134;140;43.1
326*00;Einfacher Ladendiebstahl;9773;Dillingen a.d.Donau;LK;161;162;7;4.3;0;0;146;90.7;152;93;59;61;40.1
326*00;Einfacher Ladendiebstahl;9774;Günzburg;LK;262;201;9;3.4;0;0;229;87.4;254;156;98;117;46.1
326*00;Einfacher Ladendiebstahl;9775;Neu-Ulm;LK;453;251;14;3.1;0;0;409;90.3;426;257;169;200;46.9
326*00;Einfacher Ladendiebstahl;9776;Lindau (Bodensee);LK;202;242;10;5;0;0;186;92.1;186;97;89;95;51.1
326*00;Einfacher Ladendiebstahl;9777;Ostallgäu;LK;128;88;8;6.3;0;0;120;93.8;135;91;44;51;37.8
326*00;Einfacher Ladendiebstahl;9778;Unterallgäu;LK;154;103;13;8.4;0;0;131;85.1;128;82;46;77;60.2
326*00;Einfacher Ladendiebstahl;9779;Donau-Ries;LK;183;133;10;5.5;0;0;171;93.4;185;100;85;77;41.6
326*00;Einfacher Ladendiebstahl;9780;Oberallgäu;LK;173;109;6;3.5;0;0;158;91.3;143;81;62;55;38.5
326*00;Einfacher Ladendiebstahl;10041;Regionalverband Saarbrücken;RV;2,686;812;40;1.5;0;0;2,415;89.9;2,180;1,218;962;1,089;50
326*00;Einfacher Ladendiebstahl;10042;Merzig-Wadern;LK;198;190;14;7.1;0;0;175;88.4;165;85;80;45;27.3
326*00;Einfacher Ladendiebstahl;10043;Neunkirchen;LK;738;558;24;3.3;0;0;646;87.5;603;306;297;202;33.5
326*00;Einfacher Ladendiebstahl;10044;Saarlouis;LK;701;358;14;2;0;0;633;90.3;596;343;253;256;43
326*00;Einfacher Ladendiebstahl;10045;Saarpfalz-Kreis;LK;395;277;12;3;0;0;361;91.4;343;190;153;124;36.2
326*00;Einfacher Ladendiebstahl;10046;St. Wendel;LK;153;176;3;2;0;0;132;86.3;134;60;74;37;27.6
326*00;Einfacher Ladendiebstahl;11000;Berlin;KfS;35,874;955;629;1.8;0;0;32,049;89.3;19,399;11,968;7,431;11,750;60.6
326*00;Einfacher Ladendiebstahl;12051;Brandenburg an der Havel;KfS;422;573;14;3.3;0;0;390;92.4;361;231;130;82;22.7
326*00;Einfacher Ladendiebstahl;12052;Cottbus;KfS;876;880;30;3.4;0;0;746;85.2;618;397;221;156;25.2
326*00;Einfacher Ladendiebstahl;12053;Frankfurt (Oder);KfS;512;879;7;1.4;0;0;454;88.7;366;254;112;143;39.1
326*00;Einfacher Ladendiebstahl;12054;Potsdam;KfS;1,031;555;26;2.5;0;0;912;88.5;817;545;272;371;45.4
326*00;Einfacher Ladendiebstahl;12060;Barnim;LK;968;505;19;2;0;0;858;88.6;791;467;324;381;48.2
326*00;Einfacher Ladendiebstahl;12061;Dahme-Spreewald;LK;849;474;19;2.2;0;0;702;82.7;646;484;162;342;52.9
326*00;Einfacher Ladendiebstahl;12062;Elbe-Elster;LK;291;288;3;1;0;0;245;84.2;211;124;87;57;27
326*00;Einfacher Ladendiebstahl;12063;Havelland;LK;522;308;14;2.7;0;0;376;72;355;234;121;132;37.2
326*00;Einfacher Ladendiebstahl;12064;Märkisch-Oderland;LK;365;182;12;3.3;0;0;324;88.8;323;235;88;127;39.3
326*00;Einfacher Ladendiebstahl;12065;Oberhavel;LK;402;184;31;7.7;0;0;330;82.1;332;230;102;99;29.8
326*00;Einfacher Ladendiebstahl;12066;Oberspreewald-Lausitz;LK;391;361;6;1.5;0;0;334;85.4;313;194;119;68;21.7
326*00;Einfacher Ladendiebstahl;12067;Oder-Spree;LK;733;402;16;2.2;0;0;647;88.3;610;450;160;384;63
326*00;Einfacher Ladendiebstahl;12068;Ostprignitz-Ruppin;LK;359;359;21;5.8;0;0;306;85.2;291;211;80;93;32
326*00;Einfacher Ladendiebstahl;12069;Potsdam-Mittelmark;LK;299;134;13;4.3;0;0;236;78.9;230;161;69;98;42.6
326*00;Einfacher Ladendiebstahl;12070;Prignitz;LK;255;335;10;3.9;0;0;195;76.5;188;115;73;75;39.9
326*00;Einfacher Ladendiebstahl;12071;Spree-Neiße;LK;203;180;4;2;0;0;186;91.6;148;99;49;37;25
326*00;Einfacher Ladendiebstahl;12072;Teltow-Fläming;LK;429;243;21;4.9;0;0;367;85.5;365;236;129;143;39.2
326*00;Einfacher Ladendiebstahl;12073;Uckermark;LK;516;438;13;2.5;0;0;459;89;375;230;145;90;24
326*00;Einfacher Ladendiebstahl;13003;Rostock;KfS;1,880;896;56;3;0;0;1,614;85.9;1,198;732;466;299;25
326*00;Einfacher Ladendiebstahl;13004;Schwerin;KfS;906;919;47;5.2;0;0;812;89.6;665;407;258;232;34.9
326*00;Einfacher Ladendiebstahl;13071;Mecklenburgische Seenplatte;LK;1,198;462;38;3.2;0;0;1,093;91.2;943;604;339;253;26.8
326*00;Einfacher Ladendiebstahl;13072;Landkreis Rostock;LK;689;312;39;5.7;0;0;589;85.5;583;402;181;176;30.2
326*00;Einfacher Ladendiebstahl;13073;Vorpommern-Rügen;LK;778;342;30;3.9;0;0;700;90;644;374;270;124;19.3
326*00;Einfacher Ladendiebstahl;13074;Nordwestmecklenburg;LK;533;333;22;4.1;0;0;476;89.3;471;278;193;160;34
326*00;Einfacher Ladendiebstahl;13075;Vorpommern-Greifswald;LK;940;396;34;3.6;0;0;795;84.6;682;467;215;164;24
326*00;Einfacher Ladendiebstahl;13076;Ludwigslust-Parchim;LK;580;271;39;6.7;0;0;487;84;492;332;160;212;43.1
326*00;Einfacher Ladendiebstahl;14511;Chemnitz;KfS;1,785;718;20;1.1;0;0;1,647;92.3;1,287;792;495;596;46.3
326*00;Einfacher Ladendiebstahl;14521;Erzgebirgskreis;LK;453;138;23;5.1;0;0;416;91.8;402;276;126;150;37.3
326*00;Einfacher Ladendiebstahl;14522;Mittelsachsen;LK;549;183;22;4;0;0;500;91.1;461;300;161;130;28.2
326*00;Einfacher Ladendiebstahl;14523;Vogtlandkreis;LK;755;339;8;1.1;0;0;732;97;656;382;274;214;32.6
326*00;Einfacher Ladendiebstahl;14524;Zwickau;LK;849;273;23;2.7;0;0;822;96.8;723;456;267;201;27.8
326*00;Einfacher Ladendiebstahl;14612;Dresden;KfS;4,144;736;71;1.7;0;0;3,844;92.8;2,939;1,869;1,070;1,090;37.1
326*00;Einfacher Ladendiebstahl;14625;Bautzen;LK;711;239;18;2.5;0;0;629;88.5;562;342;220;115;20.5
326*00;Einfacher Ladendiebstahl;14626;Görlitz;LK;828;332;30;3.6;0;0;697;84.2;596;399;197;189;31.7
326*00;Einfacher Ladendiebstahl;14627;Meißen;LK;589;244;16;2.7;0;0;550;93.4;446;287;159;66;14.8
326*00;Einfacher Ladendiebstahl;14628;Sächsische Schweiz-Osterzgebirge;LK;410;167;7;1.7;0;0;330;80.5;330;221;109;97;29.4
326*00;Einfacher Ladendiebstahl;14713;Leipzig;KfS;6,403;1,039;100;1.6;0;0;5,738;89.6;4,268;2,894;1,374;1,728;40.5
326*00;Einfacher Ladendiebstahl;14729;Leipzig;LK;568;218;13;2.3;0;0;511;90;519;336;183;127;24.5
326*00;Einfacher Ladendiebstahl;14730;Nordsachsen;LK;503;252;18;3.6;0;0;445;88.5;419;267;152;125;29.8
326*00;Einfacher Ladendiebstahl;15001;Dessau-Roßlau;KfS;423;531;14;3.3;0;0;400;94.6;349;229;120;82;23.5
326*00;Einfacher Ladendiebstahl;15002;Halle (Saale);KfS;2,472;1,021;117;4.7;0;0;2,172;87.9;1,567;987;580;595;38
326*00;Einfacher Ladendiebstahl;15003;Magdeburg;KfS;3,074;1,284;97;3.2;0;0;2,615;85.1;1,767;1,220;547;709;40.1
326*00;Einfacher Ladendiebstahl;15081;Altmarkkreis Salzwedel;LK;195;236;4;2.1;0;0;172;88.2;154;110;44;45;29.2
326*00;Einfacher Ladendiebstahl;15082;Anhalt-Bitterfeld;LK;574;365;26;4.5;0;0;512;89.2;462;310;152;146;31.6
326*00;Einfacher Ladendiebstahl;15083;Börde;LK;413;241;25;6.1;0;0;347;84;277;204;73;88;31.8
326*00;Einfacher Ladendiebstahl;15084;Burgenlandkreis;LK;939;530;21;2.2;0;0;823;87.6;660;426;234;205;31.1
326*00;Einfacher Ladendiebstahl;15085;Harz;LK;772;367;10;1.3;0;0;700;90.7;606;406;200;192;31.7
326*00;Einfacher Ladendiebstahl;15086;Jerichower Land;LK;295;327;16;5.4;0;0;230;78;180;129;51;57;31.7
326*00;Einfacher Ladendiebstahl;15087;Mansfeld-Südharz;LK;379;287;16;4.2;0;0;331;87.3;307;199;108;57;18.6
326*00;Einfacher Ladendiebstahl;15088;Saalekreis;LK;512;278;27;5.3;0;0;429;83.8;403;292;111;156;38.7
326*00;Einfacher Ladendiebstahl;15089;Salzlandkreis;LK;679;364;16;2.4;0;0;566;83.4;507;331;176;130;25.6
326*00;Einfacher Ladendiebstahl;15090;Stendal;LK;414;375;26;6.3;0;0;371;89.6;310;208;102;72;23.2
326*00;Einfacher Ladendiebstahl;15091;Wittenberg;LK;283;228;11;3.9;0;0;253;89.4;249;161;88;59;23.7
326*00;Einfacher Ladendiebstahl;16051;Erfurt;KfS;2,755;1,282;67;2.4;0;0;2,383;86.5;1,837;1,156;681;670;36.5
326*00;Einfacher Ladendiebstahl;16052;Gera;KfS;775;828;9;1.2;0;0;700;90.3;625;368;257;238;38.1
326*00;Einfacher Ladendiebstahl;16053;Jena;KfS;507;456;13;2.6;0;0;451;89;400;232;168;110;27.5
326*00;Einfacher Ladendiebstahl;16054;Suhl;KfS;440;1,189;8;1.8;0;0;418;95;328;284;44;250;76.2
326*00;Einfacher Ladendiebstahl;16055;Weimar;KfS;370;564;19;5.1;0;0;260;70.3;219;148;71;65;29.7
326*00;Einfacher Ladendiebstahl;16061;Eichsfeld;KfS;113;113;5;4.4;0;0;88;77.9;89;59;30;47;52.8
326*00;Einfacher Ladendiebstahl;16062;Nordhausen;LK;297;360;11;3.7;0;0;267;89.9;196;133;63;66;33.7
326*00;Einfacher Ladendiebstahl;16063;Wartburgkreis;LK;519;325;12;2.3;0;0;417;80.3;374;247;127;122;32.6
326*00;Einfacher Ladendiebstahl;16064;Unstrut-Hainich-Kreis;LK;326;319;9;2.8;0;0;295;90.5;232;141;91;51;22
326*00;Einfacher Ladendiebstahl;16065;Kyffhäuserkreis;LK;175;237;6;3.4;0;0;162;92.6;154;89;65;61;39.6
326*00;Einfacher Ladendiebstahl;16066;Schmalkalden-Meiningen;LK;325;262;13;4;0;0;260;80;223;150;73;71;31.8
