1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9565;Schwabach;KfS;125;304;10;8;0;0;107;85.6;106;81;25;47;44.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9571;Ansbach;LK;521;281;39;7.5;0;0;353;67.8;353;265;88;104;29.5
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9572;Erlangen-Höchstadt;LK;328;238;30;9.1;0;0;239;72.9;235;166;69;72;30.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9573;Fürth;LK;287;242;22;7.7;0;0;240;83.6;222;166;56;67;30.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9574;Nürnberger Land;LK;646;377;40;6.2;0;0;530;82;427;315;112;127;29.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;274;271;14;5.1;0;0;224;81.8;211;149;62;66;31.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9576;Roth;LK;562;442;14;2.5;0;0;296;52.7;291;225;66;84;28.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9577;Weißenburg-Gunzenhausen;LK;302;318;18;6;0;0;270;89.4;273;200;73;91;33.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9661;Aschaffenburg;KfS;748;1,056;36;4.8;0;0;641;85.7;615;488;127;334;54.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9662;Schweinfurt;KfS;301;565;24;8;0;0;260;86.4;245;191;54;101;41.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9663;Würzburg;KfS;1,210;953;65;5.4;0;0;1,040;86;946;750;196;540;57.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9671;Aschaffenburg;LK;468;268;26;5.6;0;0;372;79.5;353;258;95;110;31.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9672;Bad Kissingen;LK;324;314;33;10.2;0;0;217;67;153;97;56;38;24.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9673;Rhön-Grabfeld;LK;199;250;19;9.5;0;0;172;86.4;148;109;39;25;16.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9674;Haßberge;LK;277;329;28;10.1;0;0;212;76.5;180;130;50;48;26.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9675;Kitzingen;LK;320;349;8;2.5;0;0;182;56.9;184;130;54;78;42.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9676;Miltenberg;LK;369;287;15;4.1;0;0;319;86.4;267;194;73;86;32.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9677;Main-Spessart;LK;337;268;20;5.9;0;0;295;87.5;275;206;69;111;40.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9678;Schweinfurt;LK;319;276;24;7.5;0;0;215;67.4;163;133;30;46;28.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9679;Würzburg;LK;377;232;24;6.4;0;0;300;79.6;283;217;66;88;31.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9761;Augsburg;KfS;2,185;739;103;4.7;0;0;2,009;91.9;1,809;1,287;522;839;46.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9762;Kaufbeuren;KfS;210;470;22;10.5;0;0;187;89;180;117;63;51;28.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9763;Kempten (Allgäu);KfS;297;431;21;7.1;0;0;248;83.5;242;153;89;85;35.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9764;Memmingen;KfS;171;385;20;11.7;0;0;132;77.2;159;120;39;46;28.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9771;Aichach-Friedberg;LK;308;228;16;5.2;0;0;256;83.1;252;188;64;86;34.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9772;Augsburg;LK;701;274;41;5.8;0;0;589;84;518;349;169;156;30.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9773;Dillingen a.d.Donau;LK;185;190;11;5.9;0;0;152;82.2;140;99;41;37;26.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9774;Günzburg;LK;595;467;36;6.1;0;0;411;69.1;384;283;101;146;38
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9775;Neu-Ulm;LK;818;465;79;9.7;0;0;635;77.6;608;439;169;250;41.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9776;Lindau (Bodensee);LK;321;391;32;10;0;0;287;89.4;243;159;84;98;40.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9777;Ostallgäu;LK;391;276;21;5.4;0;0;347;88.7;266;180;86;67;25.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9778;Unterallgäu;LK;266;182;33;12.4;0;0;218;82;215;165;50;45;20.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9779;Donau-Ries;LK;343;255;19;5.5;0;0;294;85.7;286;197;89;88;30.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;9780;Oberallgäu;LK;352;225;35;9.9;0;0;269;76.4;229;172;57;60;26.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;10041;Regionalverband Saarbrücken;RV;2,844;868;251;8.8;0;0;2,045;71.9;1,568;1,088;480;559;35.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;10042;Merzig-Wadern;LK;559;540;70;12.5;0;0;383;68.5;307;233;74;63;20.5
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;10043;Neunkirchen;LK;740;564;67;9.1;0;0;580;78.4;489;331;158;124;25.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;10044;Saarlouis;LK;1,144;591;137;12;0;0;737;64.4;620;429;191;162;26.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;10045;Saarpfalz-Kreis;LK;757;534;81;10.7;0;0;584;77.1;476;339;137;119;25
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;10046;St. Wendel;LK;433;501;68;15.7;0;0;327;75.5;210;150;60;43;20.5
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;11000;Berlin;KfS;87,860;2,398;8,250;9.4;0;0;37,570;42.8;25,748;18,464;7,284;11,856;46
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12051;Brandenburg an der Havel;KfS;1,046;1,452;41;3.9;0;0;851;81.4;591;376;215;121;20.5
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12052;Cottbus;KfS;808;819;54;6.7;0;0;621;76.9;444;293;151;86;19.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12053;Frankfurt (Oder);KfS;524;919;28;5.3;0;0;402;76.7;347;269;78;146;42.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12054;Potsdam;KfS;1,156;635;137;11.9;0;0;878;76;711;502;209;234;32.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12060;Barnim;LK;1,214;648;62;5.1;0;0;702;57.8;601;434;167;171;28.5
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12061;Dahme-Spreewald;LK;1,560;900;78;5;0;0;762;48.8;718;544;174;264;36.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12062;Elbe-Elster;LK;392;388;22;5.6;0;0;304;77.6;252;166;86;40;15.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12063;Havelland;LK;1,095;665;101;9.2;0;0;838;76.5;510;351;159;105;20.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12064;Märkisch-Oderland;LK;1,156;586;103;8.9;0;0;783;67.7;725;466;259;122;16.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12065;Oberhavel;LK;1,297;605;68;5.2;0;0;803;61.9;681;483;198;149;21.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12066;Oberspreewald-Lausitz;LK;618;570;23;3.7;0;0;462;74.8;299;222;77;58;19.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12067;Oder-Spree;LK;960;535;56;5.8;0;0;628;65.4;500;344;156;108;21.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12068;Ostprignitz-Ruppin;LK;614;621;53;8.6;0;0;371;60.4;306;223;83;64;20.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12069;Potsdam-Mittelmark;LK;1,187;545;130;11;0;0;644;54.3;624;434;190;170;27.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12070;Prignitz;LK;370;486;26;7;0;0;309;83.5;298;203;95;84;28.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12071;Spree-Neiße;LK;454;402;34;7.5;0;0;362;79.7;252;176;76;47;18.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12072;Teltow-Fläming;LK;1,019;594;75;7.4;0;0;773;75.9;583;403;180;153;26.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;12073;Uckermark;LK;608;514;43;7.1;0;0;487;80.1;384;244;140;55;14.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13003;Rostock;KfS;3,392;1,622;150;4.4;0;0;2,915;85.9;1,863;1,299;564;330;17.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13004;Schwerin;KfS;1,227;1,283;93;7.6;0;0;1,013;82.6;867;627;240;222;25.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13071;Mecklenburgische Seenplatte;LK;1,521;589;328;21.6;0;0;1,012;66.5;795;521;274;90;11.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13072;Landkreis Rostock;LK;1,327;611;218;16.4;0;0;1,008;76;752;525;227;113;15
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13073;Vorpommern-Rügen;LK;1,982;879;504;25.4;0;0;1,059;53.4;875;549;326;107;12.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13074;Nordwestmecklenburg;LK;1,162;736;300;25.8;0;0;746;64.2;659;476;183;132;20
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13075;Vorpommern-Greifswald;LK;1,608;682;403;25.1;0;0;839;52.2;635;430;205;87;13.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;13076;Ludwigslust-Parchim;LK;1,807;853;430;23.8;0;0;937;51.9;677;484;193;171;25.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14511;Chemnitz;KfS;2,265;927;132;5.8;0;0;2,024;89.4;1,451;1,002;449;432;29.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14521;Erzgebirgskreis;LK;838;252;85;10.1;0;0;703;83.9;486;302;184;35;7.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14522;Mittelsachsen;LK;1,278;424;80;6.3;0;0;1,064;83.3;763;513;250;152;19.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14523;Vogtlandkreis;LK;1,489;665;81;5.4;0;0;1,130;75.9;867;568;299;199;23
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14524;Zwickau;LK;1,607;515;142;8.8;0;0;1,338;83.3;1,057;718;339;252;23.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14612;Dresden;KfS;7,435;1,337;403;5.4;0;0;6,374;85.7;4,562;3,270;1,292;1,363;29.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14625;Bautzen;LK;1,068;358;109;10.2;0;0;858;80.3;777;538;239;158;20.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14626;Görlitz;LK;1,211;483;104;8.6;0;0;1,047;86.5;855;572;283;216;25.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14627;Meißen;LK;1,510;628;162;10.7;0;0;1,263;83.6;913;642;271;185;20.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14628;Sächsische Schweiz-Osterzgebirge;LK;1,193;487;90;7.5;0;0;939;78.7;710;518;192;192;27
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14713;Leipzig;KfS;8,195;1,372;399;4.9;0;0;6,518;79.5;4,542;3,121;1,421;1,131;24.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14729;Leipzig;LK;1,454;563;122;8.4;0;0;1,100;75.7;942;669;273;185;19.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;14730;Nordsachsen;LK;1,138;576;57;5;0;0;973;85.5;730;515;215;181;24.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15001;Dessau-Roßlau;KfS;998;1,258;37;3.7;0;0;875;87.7;616;406;210;129;20.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15002;Halle (Saale);KfS;2,022;850;115;5.7;0;0;1,703;84.2;1,382;972;410;563;40.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15003;Magdeburg;KfS;1,815;770;139;7.7;0;0;1,458;80.3;1,226;851;375;347;28.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15081;Altmarkkreis Salzwedel;LK;296;358;18;6.1;0;0;247;83.4;226;154;72;29;12.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15082;Anhalt-Bitterfeld;LK;1,425;906;83;5.8;0;0;1,054;74;927;683;244;310;33.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15083;Börde;LK;1,048;614;90;8.6;0;0;756;72.1;670;491;179;163;24.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15084;Burgenlandkreis;LK;1,183;666;47;4;0;0;997;84.3;756;516;240;177;23.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15085;Harz;LK;1,033;490;96;9.3;0;0;872;84.4;672;409;263;68;10.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15086;Jerichower Land;LK;612;685;32;5.2;0;0;518;84.6;440;310;130;96;21.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15087;Mansfeld-Südharz;LK;745;557;48;6.4;0;0;598;80.3;432;269;163;56;13
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15088;Saalekreis;LK;1,057;576;83;7.9;0;0;896;84.8;759;541;218;189;24.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15089;Salzlandkreis;LK;984;525;63;6.4;0;0;757;76.9;595;401;194;101;17
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15090;Stendal;LK;739;669;70;9.5;0;0;626;84.7;563;419;144;188;33.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;15091;Wittenberg;LK;889;716;43;4.8;0;0;757;85.2;673;476;197;202;30
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16051;Erfurt;KfS;4,078;1,908;245;6;0;0;3,481;85.4;2,631;1,882;749;1,002;38.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16052;Gera;KfS;1,444;1,567;138;9.6;0;0;1,168;80.9;890;550;340;272;30.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16053;Jena;KfS;827;747;75;9.1;0;0;671;81.1;473;323;150;128;27.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16054;Suhl;KfS;404;1,110;82;20.3;0;0;255;63.1;178;120;58;47;26.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16055;Weimar;KfS;483;742;64;13.3;0;0;359;74.3;309;214;95;95;30.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16056;Eisenach;KfS;405;965;29;7.2;0;0;329;81.2;267;209;58;91;34.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16061;Eichsfeld;LK;859;864;290;33.8;0;0;310;36.1;291;221;70;109;37.5
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16062;Nordhausen;LK;619;751;65;10.5;0;0;443;71.6;314;212;102;44;14
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16063;Wartburgkreis;LK;486;412;78;16;0;0;303;62.3;247;160;87;36;14.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16064;Unstrut-Hainich-Kreis;LK;773;760;112;14.5;0;0;522;67.5;281;181;100;44;15.7
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16065;Kyffhäuserkreis;LK;429;583;98;22.8;0;0;292;68.1;184;123;61;19;10.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16066;Schmalkalden-Meiningen;LK;915;736;177;19.3;0;0;503;55;373;279;94;80;21.4
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16067;Gotha;LK;710;528;45;6.3;0;0;503;70.8;428;310;118;136;31.8
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16068;Sömmerda;LK;378;547;53;14;0;0;257;68;162;108;54;29;17.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16069;Hildburghausen;LK;280;447;39;13.9;0;0;133;47.5;122;82;40;22;18
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16070;Ilm-Kreis;LK;597;565;42;7;0;0;511;85.6;317;228;89;78;24.6
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16071;Weimarer Land;LK;451;548;68;15.1;0;0;336;74.5;277;188;89;78;28.2
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16072;Sonneberg;LK;471;826;177;37.6;0;0;244;51.8;160;103;57;35;21.9
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16073;Saalfeld-Rudolstadt;LK;555;543;191;34.4;0;0;297;53.5;251;168;83;43;17.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16074;Saale-Holzland-Kreis;LK;751;907;93;12.4;0;0;468;62.3;363;256;107;92;25.3
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16075;Saale-Orla-Kreis;LK;438;550;164;37.4;0;0;217;49.5;178;123;55;34;19.1
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16076;Greiz;LK;483;500;107;22.2;0;0;273;56.5;212;148;64;36;17
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;16077;Altenburger Land;LK;598;677;61;10.2;0;0;470;78.6;262;169;93;64;24.4
515000;Erschleichen von Leistungen § 265a StGB;1001;Flensburg;KfS;37;41;0;0;0;0;36;97.3;36;31;5;24;66.7
515000;Erschleichen von Leistungen § 265a StGB;1002;Kiel;KfS;129;52;2;1.6;0;0;126;97.7;120;93;27;64;53.3
515000;Erschleichen von Leistungen § 265a StGB;1003;Lübeck;KfS;244;113;5;2;0;0;239;98;228;178;50;116;50.9
515000;Erschleichen von Leistungen § 265a StGB;1004;Neumünster;KfS;328;410;2;0.6;0;0;326;99.4;299;265;34;176;58.9
515000;Erschleichen von Leistungen § 265a StGB;1051;Dithmarschen;K;33;25;0;0;0;0;31;93.9;28;24;4;6;21.4
515000;Erschleichen von Leistungen § 265a StGB;1053;Herzogtum Lauenburg;K;107;54;2;1.9;0;0;104;97.2;92;73;19;37;40.2
515000;Erschleichen von Leistungen § 265a StGB;1054;Nordfriesland;K;79;47;0;0;0;0;76;96.2;68;56;12;34;50
515000;Erschleichen von Leistungen § 265a StGB;1055;Ostholstein;K;136;67;1;0.7;0;0;134;98.5;119;99;20;49;41.2
515000;Erschleichen von Leistungen § 265a StGB;1056;Pinneberg;K;361;114;0;0;0;0;356;98.6;306;265;41;164;53.6
515000;Erschleichen von Leistungen § 265a StGB;1057;Plön;K;86;66;0;0;0;0;86;100;73;54;19;18;24.7
515000;Erschleichen von Leistungen § 265a StGB;1058;Rendsburg-Eckernförde;K;228;83;1;0.4;0;0;226;99.1;203;168;35;85;41.9
515000;Erschleichen von Leistungen § 265a StGB;1059;Schleswig-Flensburg;K;72;36;1;1.4;0;0;71;98.6;67;59;8;40;59.7
515000;Erschleichen von Leistungen § 265a StGB;1060;Segeberg;K;187;67;0;0;0;0;182;97.3;170;135;35;91;53.5
515000;Erschleichen von Leistungen § 265a StGB;1061;Steinburg;K;166;127;1;0.6;0;0;162;97.6;136;118;18;52;38.2
515000;Erschleichen von Leistungen § 265a StGB;1062;Stormarn;K;300;122;0;0;0;0;297;99;239;188;51;110;46
515000;Erschleichen von Leistungen § 265a StGB;2000;Hamburg;KfS;5,984;323;9;0.2;0;0;5,860;97.9;4,248;3,501;747;2,601;61.2
515000;Erschleichen von Leistungen § 265a StGB;3101;Braunschweig;KfS;745;300;2;0.3;0;0;742;99.6;631;470;161;276;43.7
515000;Erschleichen von Leistungen § 265a StGB;3102;Salzgitter;KfS;61;59;1;1.6;0;0;61;100;45;35;10;18;40
515000;Erschleichen von Leistungen § 265a StGB;3103;Wolfsburg;KfS;346;279;1;0.3;0;0;344;99.4;323;249;74;176;54.5
515000;Erschleichen von Leistungen § 265a StGB;3151;Gifhorn;LK;58;33;1;1.7;0;0;56;96.6;29;24;5;20;69
515000;Erschleichen von Leistungen § 265a StGB;3153;Goslar;LK;44;33;0;0;0;0;44;100;38;32;6;9;23.7
515000;Erschleichen von Leistungen § 265a StGB;3154;Helmstedt;LK;110;120;2;1.8;0;0;105;95.5;91;73;18;48;52.7
515000;Erschleichen von Leistungen § 265a StGB;3155;Northeim;LK;122;93;1;0.8;0;0;121;99.2;93;80;13;34;36.6
515000;Erschleichen von Leistungen § 265a StGB;3157;Peine;LK;228;168;1;0.4;0;0;228;100;191;152;39;73;38.2
515000;Erschleichen von Leistungen § 265a StGB;3158;Wolfenbüttel;LK;60;50;0;0;0;0;60;100;49;43;6;19;38.8
515000;Erschleichen von Leistungen § 265a StGB;3159;Göttingen;LK;687;212;1;0.1;0;0;677;98.5;574;446;128;308;53.7
515000;Erschleichen von Leistungen § 265a StGB;3241;Region Hannover;LK;6,480;561;7;0.1;0;0;6,448;99.5;4,178;3,312;866;2,009;48.1
515000;Erschleichen von Leistungen § 265a StGB;3251;Diepholz;LK;268;123;2;0.7;0;0;268;100;191;166;25;70;36.6
515000;Erschleichen von Leistungen § 265a StGB;3252;Hameln-Pyrmont;LK;134;90;0;0;0;0;134;100;88;73;15;23;26.1
515000;Erschleichen von Leistungen § 265a StGB;3254;Hildesheim;LK;219;80;1;0.5;0;0;216;98.6;193;154;39;99;51.3
515000;Erschleichen von Leistungen § 265a StGB;3255;Holzminden;LK;12;17;0;0;0;0;12;100;11;8;3;4;36.4
515000;Erschleichen von Leistungen § 265a StGB;3256;Nienburg (Weser);LK;186;153;1;0.5;0;0;185;99.5;160;127;33;62;38.8
515000;Erschleichen von Leistungen § 265a StGB;3257;Schaumburg;LK;205;129;0;0;0;0;204;99.5;156;129;27;47;30.1
515000;Erschleichen von Leistungen § 265a StGB;3351;Celle;LK;144;80;0;0;0;0;144;100;132;111;21;60;45.5
515000;Erschleichen von Leistungen § 265a StGB;3352;Cuxhaven;LK;237;119;0;0;0;0;236;99.6;119;96;23;35;29.4
515000;Erschleichen von Leistungen § 265a StGB;3353;Harburg;LK;217;85;0;0;0;0;214;98.6;208;181;27;134;64.4
515000;Erschleichen von Leistungen § 265a StGB;3354;Lüchow-Dannenberg;LK;17;35;1;5.9;0;0;16;94.1;15;12;3;6;40
515000;Erschleichen von Leistungen § 265a StGB;3355;Lüneburg;LK;307;167;0;0;0;0;307;100;219;165;54;123;56.2
515000;Erschleichen von Leistungen § 265a StGB;3356;Osterholz;LK;103;90;0;0;0;0;103;100;77;61;16;26;33.8
515000;Erschleichen von Leistungen § 265a StGB;3357;Rotenburg (Wümme);LK;123;75;0;0;0;0;119;96.7;117;106;11;64;54.7
515000;Erschleichen von Leistungen § 265a StGB;3358;Heidekreis;LK;59;42;2;3.4;0;0;57;96.6;60;45;15;39;65
515000;Erschleichen von Leistungen § 265a StGB;3359;Stade;LK;143;70;1;0.7;0;0;134;93.7;98;83;15;47;48
515000;Erschleichen von Leistungen § 265a StGB;3360;Uelzen;LK;146;158;0;0;0;0;140;95.9;131;106;25;66;50.4
515000;Erschleichen von Leistungen § 265a StGB;3361;Verden;LK;226;164;1;0.4;0;0;223;98.7;187;160;27;77;41.2
515000;Erschleichen von Leistungen § 265a StGB;3401;Delmenhorst;KfS;109;141;0;0;0;0;107;98.2;86;71;15;37;43
515000;Erschleichen von Leistungen § 265a StGB;3402;Emden;KfS;51;102;0;0;0;0;51;100;48;38;10;18;37.5
515000;Erschleichen von Leistungen § 265a StGB;3403;Oldenburg (Oldenburg);KfS;106;62;0;0;0;0;105;99.1;92;70;22;44;47.8
515000;Erschleichen von Leistungen § 265a StGB;3404;Osnabrück;KfS;214;130;0;0;0;0;213;99.5;193;150;43;103;53.4
515000;Erschleichen von Leistungen § 265a StGB;3405;Wilhelmshaven;KfS;21;28;0;0;0;0;21;100;22;14;8;8;36.4
515000;Erschleichen von Leistungen § 265a StGB;3451;Ammerland;LK;90;72;0;0;0;0;90;100;63;48;15;21;33.3
515000;Erschleichen von Leistungen § 265a StGB;3452;Aurich;LK;18;9;0;0;0;0;18;100;15;12;3;2;13.3
515000;Erschleichen von Leistungen § 265a StGB;3453;Cloppenburg;LK;27;16;0;0;0;0;25;92.6;22;17;5;11;50
515000;Erschleichen von Leistungen § 265a StGB;3454;Emsland;LK;302;92;0;0;0;0;299;99;229;184;45;73;31.9
515000;Erschleichen von Leistungen § 265a StGB;3455;Friesland;LK;34;34;0;0;0;0;33;97.1;33;23;10;15;45.5
515000;Erschleichen von Leistungen § 265a StGB;3456;Grafschaft Bentheim;LK;71;51;1;1.4;0;0;70;98.6;59;56;3;47;79.7
515000;Erschleichen von Leistungen § 265a StGB;3457;Leer;LK;82;48;0;0;0;0;82;100;69;56;13;25;36.2
515000;Erschleichen von Leistungen § 265a StGB;3458;Oldenburg;LK;113;86;0;0;0;0;113;100;99;84;15;49;49.5
515000;Erschleichen von Leistungen § 265a StGB;3459;Osnabrück;LK;185;51;3;1.6;0;0;184;99.5;159;126;33;77;48.4
515000;Erschleichen von Leistungen § 265a StGB;3460;Vechta;LK;33;23;0;0;0;0;33;100;29;25;4;20;69
515000;Erschleichen von Leistungen § 265a StGB;3461;Wesermarsch;LK;47;53;1;2.1;0;0;47;100;33;28;5;8;24.2
515000;Erschleichen von Leistungen § 265a StGB;3462;Wittmund;LK;5;9;0;0;0;0;5;100;5;3;2;3;60
