1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;;;;;
Schluessel;Straftat;Gemeindeschluessel;Stadt-/Landkreis;Kreisart;Anzahl erfasste Faelle;Haeufigkeitszahl;erfasste Faelle, davon Versuche - Anzahl;erfasste Faelle, davon Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Auffklaerung - Anzahl Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in % an der Gesamtzahl;;;;;
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8417;Zollernalbkreis;LK;164;87;13;7.9;0;3;155;94.5;202;170;32;77;38.1;836666;;8417;Zollernalbkreis;189,363
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8421;Ulm;SK;260;205;34;13.1;2;0;218;83.8;277;245;32;122;44;836666;;8421;Ulm;126,790
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8425;Alb-Donau-Kreis;LK;128;65;17;13.3;0;0;112;87.5;150;124;26;61;40.7;836666;;8425;Alb-Donau-Kreis;197,076
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8426;Biberach;LK;155;77;26;16.8;0;3;140;90.3;189;166;23;82;43.4;836666;;8426;Biberach;201,282
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8435;Bodenseekreis;LK;253;116;34;13.4;0;0;219;86.6;270;227;43;131;48.5;836666;;8435;Bodenseekreis;217,470
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8436;Ravensburg;LK;275;96;43;15.6;0;0;245;89.1;306;271;35;126;41.2;836666;;8436;Ravensburg;285,424
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8437;Sigmaringen;LK;142;109;26;18.3;0;2;135;95.1;189;171;18;68;36;836666;;8437;Sigmaringen;130,849
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9161;Ingolstadt;KfS;281;205;71;25.3;0;0;237;84.3;283;223;60;118;41.7;836666;;9161;Ingolstadt;137,392
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9162;München;KfS;2,865;193;497;17.3;0;4;2,370;82.7;3,053;2,530;523;1,682;55.1;836666;;9162;München;1,484,226
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9163;Rosenheim;KfS;99;156;25;25.3;0;1;86;86.9;104;78;26;58;55.8;836666;;9163;Rosenheim;63,551
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9171;Altötting;LK;91;82;12;13.2;0;1;82;90.1;108;87;21;37;34.3;836666;;9171;Altötting;111,516
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9172;Berchtesgadener Land;LK;102;96;24;23.5;0;0;92;90.2;113;86;27;46;40.7;836666;;9172;Berchtesgadener Land;105,929
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9173;Bad Tölz-Wolfratshausen;LK;147;115;43;29.3;1;0;129;87.8;157;122;35;71;45.2;836666;;9173;Bad Tölz-Wolfratshausen;127,917
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9174;Dachau;LK;114;74;21;18.4;1;1;100;87.7;118;103;15;70;59.3;836666;;9174;Dachau;154,899
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9175;Ebersberg;LK;95;66;25;26.3;0;1;83;87.4;98;81;17;44;44.9;836666;;9175;Ebersberg;143,649
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9176;Eichstätt;LK;97;73;11;11.3;1;1;90;92.8;119;103;16;50;42;836666;;9176;Eichstätt;132,881
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9177;Erding;LK;135;98;34;25.2;0;0;132;97.8;160;132;28;92;57.5;836666;;9177;Erding;138,182
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9178;Freising;LK;138;77;25;18.1;0;0;126;91.3;167;142;25;80;47.9;836666;;9178;Freising;180,007
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9179;Fürstenfeldbruck;LK;236;108;56;23.7;1;1;216;91.5;267;218;49;131;49.1;836666;;9179;Fürstenfeldbruck;219,311
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9180;Garmisch-Partenkirchen;LK;108;122;34;31.5;0;0;98;90.7;123;97;26;63;51.2;836666;;9180;Garmisch-Partenkirchen;88,424
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9181;Landsberg am Lech;LK;94;78;13;13.8;0;1;82;87.2;97;83;14;26;26.8;836666;;9181;Landsberg am Lech;120,302
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9182;Miesbach;LK;69;69;17;24.6;1;0;58;84.1;71;57;14;24;33.8;836666;;9182;Miesbach;100,010
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9183;Mühldorf a.Inn;LK;100;86;27;27;0;1;91;91;104;86;18;46;44.2;836666;;9183;Mühldorf a.Inn;115,872
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9184;München;LK;294;84;64;21.8;0;1;253;86.1;352;283;69;158;44.9;836666;;9184;München;350,473
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9185;Neuburg-Schrobenhausen;LK;88;90;21;23.9;0;0;79;89.8;88;68;20;40;45.5;836666;;9185;Neuburg-Schrobenhausen;97,303
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9186;Pfaffenhofen a.d.Ilm;LK;125;97;32;25.6;0;0;107;85.6;108;84;24;47;43.5;836666;;9186;Pfaffenhofen a.d.Ilm;128,227
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9187;Rosenheim;LK;189;72;38;20.1;0;1;171;90.5;189;142;47;82;43.4;836666;;9187;Rosenheim;261,330
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9188;Starnberg;LK;151;110;30;19.9;0;0;137;90.7;177;140;37;113;63.8;836666;;9188;Starnberg;136,667
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9189;Traunstein;LK;173;98;31;17.9;0;2;161;93.1;186;148;38;64;34.4;836666;;9189;Traunstein;177,319
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9190;Weilheim-Schongau;LK;126;93;38;30.2;0;2;120;95.2;147;115;32;51;34.7;836666;;9190;Weilheim-Schongau;135,478
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9261;Landshut;KfS;169;230;30;17.8;2;2;144;85.2;210;169;41;94;44.8;836666;;9261;Landshut;73,411
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9262;Passau;KfS;88;167;13;14.8;0;0;74;84.1;96;85;11;56;58.3;836666;;9262;Passau;52,803
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9263;Straubing;KfS;104;218;14;13.5;0;0;92;88.5;141;123;18;63;44.7;836666;;9263;Straubing;47,791
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9271;Deggendorf;LK;159;133;35;22;0;0;140;88.1;158;128;30;59;37.3;836666;;9271;Deggendorf;119,478
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9272;Freyung-Grafenau;LK;40;51;11;27.5;0;0;36;90;42;36;6;5;11.9;836666;;9272;Freyung-Grafenau;78,362
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9273;Kelheim;LK;113;92;18;15.9;0;1;97;85.8;127;107;20;47;37;836666;;9273;Kelheim;123,058
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9274;Landshut;LK;100;63;28;28;0;1;84;84;114;92;22;55;48.2;836666;;9274;Landshut;159,895
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9275;Passau;LK;127;66;20;15.7;0;0;113;89;155;121;34;56;36.1;836666;;9275;Passau;192,656
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9276;Regen;LK;62;80;9;14.5;0;0;62;100;85;69;16;26;30.6;836666;;9276;Regen;77,410
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9277;Rottal-Inn;LK;80;66;8;10;0;0;72;90;99;88;11;43;43.4;836666;;9277;Rottal-Inn;121,502
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9278;Straubing-Bogen;LK;56;55;11;19.6;0;0;52;92.9;63;48;15;23;36.5;836666;;9278;Straubing-Bogen;101,120
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9279;Dingolfing-Landau;LK;86;89;8;9.3;0;0;74;86;100;91;9;43;43;836666;;9279;Dingolfing-Landau;96,683
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9361;Amberg;KfS;89;211;17;19.1;0;0;77;86.5;92;78;14;28;30.4;836666;;9361;Amberg;42,207
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9362;Regensburg;KfS;342;223;51;14.9;0;1;292;85.4;359;311;48;175;48.7;836666;;9362;Regensburg;153,094
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9363;Weiden i.d.OPf.;KfS;102;239;19;18.6;0;0;95;93.1;132;102;30;51;38.6;836666;;9363;Weiden i.d.OPf.;42,743
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9371;Amberg-Sulzbach;LK;58;56;16;27.6;0;1;53;91.4;59;45;14;14;23.7;836666;;9371;Amberg-Sulzbach;103,049
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9372;Cham;LK;99;77;23;23.2;0;1;100;101;113;89;24;32;28.3;836666;;9372;Cham;127,998
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9373;Neumarkt i.d.OPf.;LK;85;63;14;16.5;0;0;73;85.9;85;69;16;24;28.2;836666;;9373;Neumarkt i.d.OPf.;134,573
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9374;Neustadt a.d.Waldnaab;LK;74;78;11;14.9;0;0;67;90.5;72;54;18;23;31.9;836666;;9374;Neustadt a.d.Waldnaab;94,450
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9375;Regensburg;LK;90;46;21;23.3;0;0;85;94.4;105;86;19;43;41;836666;;9375;Regensburg;194,070
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9376;Schwandorf;LK;113;76;11;9.7;0;1;103;91.2;127;104;23;44;34.6;836666;;9376;Schwandorf;147,872
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9377;Tirschenreuth;LK;54;75;13;24.1;0;1;52;96.3;60;44;16;18;30;836666;;9377;Tirschenreuth;72,046
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9461;Bamberg;KfS;191;247;36;18.8;0;0;172;90.1;201;173;28;98;48.8;836666;;9461;Bamberg;77,373
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9462;Bayreuth;KfS;105;140;20;19;0;0;92;87.6;119;82;37;32;26.9;836666;;9462;Bayreuth;74,783
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9463;Coburg;KfS;98;239;22;22.4;0;0;83;84.7;101;87;14;39;38.6;836666;;9463;Coburg;41,072
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9464;Hof;KfS;126;275;28;22.2;0;2;109;86.5;126;98;28;50;39.7;836666;;9464;Hof;45,825
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9471;Bamberg;LK;113;77;23;20.4;0;0;105;92.9;127;102;25;29;22.8;836666;;9471;Bamberg;147,163
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9472;Bayreuth;LK;66;64;8;12.1;0;0;61;92.4;73;59;14;19;26;836666;;9472;Bayreuth;103,664
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9473;Coburg;LK;63;73;17;27;0;0;61;96.8;70;53;17;13;18.6;836666;;9473;Coburg;86,747
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9474;Forchheim;LK;113;97;22;19.5;0;0;105;92.9;108;85;23;28;25.9;836666;;9474;Forchheim;116,203
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9475;Hof;LK;84;89;21;25;0;0;76;90.5;83;61;22;22;26.5;836666;;9475;Hof;94,801
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9476;Kronach;LK;78;117;18;23.1;0;2;77;98.7;95;71;24;22;23.2;836666;;9476;Kronach;66,743
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9477;Kulmbach;LK;69;96;15;21.7;0;0;68;98.6;82;63;19;20;24.4;836666;;9477;Kulmbach;71,566
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9478;Lichtenfels;LK;83;124;11;13.3;0;0;78;94;89;73;16;19;21.3;836666;;9478;Lichtenfels;66,776
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9479;Wunsiedel i.Fichtelgebirge;LK;96;132;15;15.6;0;0;90;93.8;115;99;16;36;31.3;836666;;9479;Wunsiedel i.Fichtelgebirge;72,655
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9561;Ansbach;KfS;90;215;15;16.7;0;0;79;87.8;90;71;19;43;47.8;836666;;9561;Ansbach;41,798
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9562;Erlangen;KfS;128;114;20;15.6;0;0;110;85.9;151;123;28;66;43.7;836666;;9562;Erlangen;112,528
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9563;Fürth;KfS;168;131;23;13.7;1;0;150;89.3;198;163;35;106;53.5;836666;;9563;Fürth;128,497
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9564;Nürnberg;KfS;1,207;233;212;17.6;1;6;1,008;83.5;1,243;996;247;628;50.5;836666;;9564;Nürnberg;518,370
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9565;Schwabach;KfS;32;78;8;25;0;0;30;93.8;32;24;8;5;15.6;836666;;9565;Schwabach;40,981
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9571;Ansbach;LK;151;82;28;18.5;0;1;140;92.7;153;122;31;48;31.4;836666;;9571;Ansbach;184,591
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9572;Erlangen-Höchstadt;LK;73;53;22;30.1;0;0;72;98.6;80;67;13;31;38.8;836666;;9572;Erlangen-Höchstadt;137,262
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9573;Fürth;LK;61;52;8;13.1;0;0;56;91.8;87;70;17;33;37.9;836666;;9573;Fürth;117,853
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9574;Nürnberger Land;LK;106;62;27;25.5;0;0;98;92.5;113;96;17;41;36.3;836666;;9574;Nürnberger Land;170,792
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;80;79;14;17.5;0;0;74;92.5;91;73;18;34;37.4;836666;;9575;Neustadt a.d.Aisch-Bad Windsheim;101,014
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9576;Roth;LK;87;69;23;26.4;0;0;86;98.9;100;81;19;27;27;836666;;9576;Roth;126,749
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9577;Weißenburg-Gunzenhausen;LK;125;132;27;21.6;0;0;119;95.2;126;106;20;48;38.1;836666;;9577;Weißenburg-Gunzenhausen;94,734
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9661;Aschaffenburg;KfS;176;248;22;12.5;0;1;153;86.9;208;178;30;108;51.9;836666;;9661;Aschaffenburg;71,002
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9662;Schweinfurt;KfS;118;221;17;14.4;2;2;101;85.6;132;116;16;69;52.3;836666;;9662;Schweinfurt;53,426
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9663;Würzburg;KfS;286;224;55;19.2;0;1;245;85.7;304;249;55;117;38.5;836666;;9663;Würzburg;127,934
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9671;Aschaffenburg;LK;88;51;19;21.6;0;2;85;96.6;105;78;27;35;33.3;836666;;9671;Aschaffenburg;174,200
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9672;Bad Kissingen;LK;69;67;20;29;0;0;64;92.8;68;48;20;15;22.1;836666;;9672;Bad Kissingen;103,235
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9673;Rhön-Grabfeld;LK;61;77;11;18;0;0;57;93.4;69;58;11;19;27.5;836666;;9673;Rhön-Grabfeld;79,635
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9674;Haßberge;LK;62;73;17;27.4;0;0;61;98.4;74;54;20;11;14.9;836666;;9674;Haßberge;84,384
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9675;Kitzingen;LK;84;92;21;25;1;1;77;91.7;95;78;17;34;35.8;836666;;9675;Kitzingen;91,155
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9676;Miltenberg;LK;116;90;22;19;0;1;111;95.7;142;116;26;49;34.5;836666;;9676;Miltenberg;128,743
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9677;Main-Spessart;LK;78;62;22;28.2;0;0;74;94.9;87;74;13;31;35.6;836666;;9677;Main-Spessart;126,158
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9678;Schweinfurt;LK;104;90;31;29.8;0;1;102;98.1;110;97;13;64;58.2;836666;;9678;Schweinfurt;115,445
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9679;Würzburg;LK;75;46;15;20;0;0;66;88;78;60;18;21;26.9;836666;;9679;Würzburg;162,302
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9761;Augsburg;KfS;640;216;139;21.7;1;1;566;88.4;722;585;137;321;44.5;836666;;9761;Augsburg;296,582
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9762;Kaufbeuren;KfS;91;205;18;19.8;0;0;85;93.4;120;100;20;59;49.2;836666;;9762;Kaufbeuren;44,398
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9763;Kempten (Allgäu);KfS;128;185;30;23.4;0;0;113;88.3;122;102;20;48;39.3;836666;;9763;Kempten (Allgäu);69,151
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9764;Memmingen;KfS;116;263;18;15.5;0;1;109;94;142;106;36;60;42.3;836666;;9764;Memmingen;44,100
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9771;Aichach-Friedberg;LK;91;68;18;19.8;0;0;75;82.4;98;88;10;37;37.8;836666;;9771;Aichach-Friedberg;134,655
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9772;Augsburg;LK;209;82;50;23.9;0;0;186;89;267;231;36;83;31.1;836666;;9772;Augsburg;253,468
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9773;Dillingen a.d.Donau;LK;102;106;21;20.6;0;1;88;86.3;129;109;20;37;28.7;836666;;9773;Dillingen a.d.Donau;96,562
