1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
225000;Fahrlässige Körperverletzung § 229 StGB;22,151;0.4;0;0;8,358;5,860;3,186;4,632;115;0;63;18,966;85.6;20,039;13,271;6,768;2,822;14.1
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;196,560;3.4;6,195;3.2;58,226;57,439;35,823;41,851;3,221;2,012;205;174,979;89;164,727;140,138;24,589;43,708;26.5
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;1,522;0;178;11.7;423;432;283;367;17;2;0;1,445;94.9;1,589;780;809;686;43.2
231100;Menschenraub § 234 StGB;8;0;3;37.5;1;5;0;2;0;0;0;5;62.5;7;6;1;4;57.1
231200;Entziehung Minderjähriger § 235 StGB;1,497;0;165;11;418;422;281;360;16;2;0;1,425;95.2;1,558;759;799;670;43
231300;Kinderhandel § 236 StGB;17;0;10;58.8;4;5;2;5;1;0;0;15;88.2;24;15;9;12;50
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB;194,303;3.4;5,955;3.1;57,610;56,901;35,405;41,202;3,185;1,993;200;172,909;89;162,541;138,907;23,634;42,618;26.2
232100;Freiheitsberaubung § 239 StGB;4,537;0.1;203;4.5;1,255;1,392;886;965;39;11;0;4,149;91.4;4,962;3,889;1,073;1,420;28.6
232200;Nötigung § 240 StGB;67,733;1.2;5,708;8.4;24,039;18,552;10,892;13,384;866;137;21;57,128;84.3;59,733;51,041;8,692;11,184;18.7
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;31,228;0.5;529;1.7;12,447;8,273;4,846;5,497;165;16;1;25,073;80.3;25,413;22,610;2,803;3,875;15.2
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;36,505;0.6;5,179;14.2;11,592;10,279;6,046;7,887;701;121;20;32,055;87.8;34,571;28,665;5,906;7,355;21.3
232300;Bedrohung § 241 StGB;103,475;1.8;0;0;27,060;31,504;20,316;22,796;1,799;1,829;178;94,730;91.5;89,562;78,012;11,550;28,918;32.3
232400;Nachstellung (Stalking) § 238 StGB;18,483;0.3;0;0;5,243;5,433;3,294;4,034;479;15;1;16,836;91.1;15,570;12,637;2,933;2,959;19
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;18,258;0.3;0;0;5,142;5,369;3,258;4,010;479;15;1;16,625;91.1;15,425;12,516;2,909;2,940;19.1
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;212;0;0;0;91;64;34;23;0;0;0;199;93.9;162;137;25;22;13.6
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;13;0;0;0;10;0;2;1;0;0;0;12;92.3;6;4;2;0;0
232500;Zwangsheirat § 237 StGB;75;0;44;58.7;13;20;17;23;2;1;0;66;88;110;79;31;92;83.6
233000;Erpresserischer Menschenraub § 239a StGB;80;0;18;22.5;25;18;19;16;2;11;4;68;85;177;156;21;87;49.2
233079;Sonstiger erpresserischer Menschenraub;74;0;17;23;22;17;18;15;2;10;3;61;82.4;165;146;19;83;50.3
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;4;0;1;25;3;0;0;1;0;0;1;4;100;7;6;1;3;42.9
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;2;0;0;0;0;1;1;0;0;1;0;3;150;5;4;1;1;20
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234000;Geiselnahme § 239b StGB;24;0;6;25;9;6;5;4;0;4;1;23;95.8;43;33;10;17;39.5
234079;Sonstige Geiselnahme;24;0;6;25;9;6;5;4;0;4;1;23;95.8;43;33;10;17;39.5
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;2;0;1;50;1;0;0;0;1;0;0;1;50;1;1;0;1;100
236000;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;111;0;9;8.1;7;24;17;59;4;1;0;94;84.7;130;95;35;93;71.5
236100;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 1 StGB;71;0;6;8.5;3;17;11;37;3;0;0;57;80.3;75;57;18;52;69.3
236200;Menschenhandel z.N.v. Kindern zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 1 StGB;2;0;0;0;0;0;0;2;0;0;0;2;100;2;1;1;2;100
236300;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 2 StGB;1;0;0;0;0;0;0;1;0;0;0;1;100;3;2;1;3;100
236400;Gewerbs- oder bandenmäßiger Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 3 StGB;8;0;0;0;3;2;2;1;0;0;0;7;87.5;18;12;6;17;94.4
236500;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 4 StGB;29;0;3;10.3;1;5;4;18;1;1;0;27;93.1;39;29;10;26;66.7
237000;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;12;0;0;0;8;0;1;2;1;0;0;11;91.7;9;4;5;7;77.8
237100;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 1 StGB;11;0;0;0;8;0;1;1;1;0;0;10;90.9;8;3;5;6;75
237200;Menschenhandel z.N.v. Kindern zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237300;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 2 StGB;1;0;0;0;0;0;0;1;0;0;0;1;100;1;1;0;1;100
237400;Gewerbs- oder bandemäßiger Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237500;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 4 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238000;Förderung des Menschenhandel § 233a StGB;4;0;1;25;0;0;0;4;0;0;0;4;100;4;2;2;1;25
238100;Förderung des Menschenhandel § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;4;0;1;25;0;0;0;4;0;0;0;4;100;4;2;2;1;25
238200;Förderung des Menschenhandels § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238300;Förderung des Menschenhandels § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238400;Förderung des Menschenhandels § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;502;0;27;5.4;143;58;93;197;11;1;0;424;84.5;428;322;106;296;69.2
239100;Menschenhandel § 232 StGB;224;0;12;5.4;22;34;56;105;7;0;0;181;80.8;252;181;71;188;74.6
239110;"Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1, Nr. 1a; Abs. 2 in Bezug auf Abs. 1 Nr. 1a; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1a; Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB";209;0;11;5.3;18;28;56;100;7;0;0;171;81.8;238;171;67;182;76.5
239120;"Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b); Abs. 2 in Bezug auf Abs. 1 Nr. 1b); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b); Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB";9;0;0;0;4;2;0;3;0;0;0;7;77.8;11;8;3;5;45.5
239130;"Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1, Nr. 1 c); Abs. 2 in Bezug auf Abs. 1, Nr. 1 c); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1c); Abs. 4 in Bezug auf Abs. 1, Nr. 1c) StGB";3;0;1;33.3;0;2;0;1;0;0;0;0;0;0;0;0;0;0
239140;"Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1, Nr. 1d); Abs. 2 in Bezug auf Abs. 1 Nr. 1d); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d); Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB";3;0;0;0;0;2;0;1;0;0;0;3;100;4;2;2;2;50
239150;"Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1 Nr. 2; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 2; Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239160;"Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1, Nr. 3; Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 3; Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239200;Zwangsprostitution § 232a StGB;151;0;15;9.9;8;21;33;85;4;0;0;121;80.1;155;121;34;102;65.8
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;145;0;15;10.3;8;17;31;85;4;0;0;117;80.7;151;118;33;100;66.2
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;6;0;0;0;0;4;2;0;0;0;0;4;66.7;4;3;1;2;50
239300;Zwangsarbeit § 232b StGB;7;0;0;0;2;1;0;4;0;0;0;5;71.4;5;5;0;5;100
239310;"Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1, Nr. 1; Abs. 2 in Bezug auf Abs. 1, Nr. 1; Abs. 3 Nr. 1; Abs. 4 Nr. 1 StGB";4;0;0;0;1;1;0;2;0;0;0;3;75;3;3;0;3;100
239320;"Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1, Nr. 2; Abs. 3 Nr. 2; Abs. 4 Nr. 2 StGB";1;0;0;0;0;0;0;1;0;0;0;1;100;1;1;0;1;100
239330;"Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1, Nr. 3; Abs. 3 Nr. 3; Abs. 4 Nr. 3 StGB";2;0;0;0;1;0;0;1;0;0;0;1;50;1;1;0;1;100
239400;Ausbeutung der Arbeitskraft § 233 StGB;116;0;0;0;110;1;3;2;0;1;0;115;99.1;19;16;3;9;47.4
239410;"Ausbeutung durch eine Beschäftigung § 233 Abs. 1, Nr. 1; Abs. 2 in Fällen von Abs. 1 Nr. 1; Abs. 3 in Fällen von Abs. 1 Nr. 1; Abs. 4 in Bezug auf Abs. 1, Nr. 1; Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB";115;0;0;0;110;1;2;2;0;1;0;114;99.1;18;15;3;8;44.4
239420;"Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1, Nr. 2; Abs. 2 in Fällen von Abs. 1 Nr. 2; Abs. 3 in Fällen von Abs. 1 Nr. 2; Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB";1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;1;100
239430;"Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1, Nr. 3; Abs. 2 in Fällen von Abs. 1 Nr. 3; Abs. 3 in Fällen von Abs. 1 Nr. 3; Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;4;0;0;0;1;1;1;1;0;0;0;2;50;7;6;1;2;28.6
239510;"Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1, Nr. 1; Abs. 2 in Bezug auf Abs. 1 Nr. 1; Abs. 3 in Bezug auf Abs. 1 Nr. 1; Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB";3;0;0;0;1;1;1;0;0;0;0;2;66.7;7;6;1;2;28.6
239520;"Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1, Nr. 2; Abs. 2 in Bezug auf Abs. 1 Nr. 2; Abs. 3 in Bezug auf Abs. 1 Nr. 2; Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB)";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
239530;"Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1, Nr. 3; Abs. 2 in Bezug auf Abs. 1 Nr. 3; Abs. 3 in Bezug auf Abs. 1 Nr. 3; Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239540;"Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1, Nr. 4; Abs. 2 in Bezug auf Abs. 1 Nr. 4; Abs. 3 in Bezug auf Abs. 1 Nr. 4; Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1,156,422;20.1;28,995;2.5;205,610;297,048;249,236;395,069;9,459;0;0;454,626;39.3;358,412;244,140;114,272;134,762;37.6
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;6,807;0.1;385;5.7;2,588;1,905;1,043;1,222;49;0;0;4,513;66.3;4,828;4,355;473;1,350;28
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4,283;0.1;388;9.1;1,377;1,359;873;658;16;0;0;1,272;29.7;1,582;1,504;78;231;14.6
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;47,651;0.8;1,095;2.3;13,809;17,457;8,555;7,487;343;0;0;10,962;23;11,179;10,251;928;3,285;29.4
3**400;Einfacher Diebstahl von Schusswaffen;193;0;7;3.6;83;55;31;19;5;0;0;86;44.6;102;80;22;14;13.7
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;108,601;1.9;320;0.3;9,175;19,410;25,847;53,014;1,155;0;0;7,560;7;7,357;5,437;1,920;2,658;36.1
3**700;Einfacher Diebstahl von/aus Automaten;2,043;0;496;24.3;358;584;510;584;7;0;0;509;24.9;579;439;140;173;29.9
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;752;0;31;4.1;245;223;139;138;7;0;0;145;19.3;167;119;48;29;17.4
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;308,910;5.4;7,249;2.3;71,198;77,833;56,987;99,019;3,873;0;0;65,438;21.2;67,216;52,258;14,958;20,226;30.1
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;303,987;5.3;7,153;2.4;69,725;76,263;55,892;98,275;3,832;0;0;61,177;20.1;62,908;48,851;14,057;19,382;30.8
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1,072;0;30;2.8;413;304;159;178;18;0;0;759;70.8;850;789;61;185;21.8
300050;Entziehung elektrischer Energie § 248c StGB;3,851;0.1;66;1.7;1,060;1,266;936;566;23;0;0;3,502;90.9;3,706;2,820;886;695;18.8
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6,638;0.1;374;5.6;2,525;1,861;1,020;1,184;48;0;0;4,465;67.3;4,775;4,308;467;1,340;28.1
300110;Einfacher Diebstahl von Kraftwagen;3,408;0.1;341;10;1,107;938;580;754;29;0;0;1,667;48.9;1,930;1,744;186;565;29.3
300140;Unbefugter Gebrauch von Kraftwagen;3,230;0.1;33;1;1,418;923;440;430;19;0;0;2,798;86.6;2,914;2,629;285;787;27
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;4,216;0.1;385;9.1;1,343;1,337;866;655;15;0;0;1,245;29.5;1,547;1,470;77;227;14.7
300210;Einfacher Diebstahl von Mopeds und Krafträdern;3,755;0.1;377;10;1,114;1,234;799;597;11;0;0;905;24.1;1,170;1,112;58;168;14.4
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;461;0;8;1.7;229;103;67;58;4;0;0;340;73.8;391;372;19;60;15.3
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;43,129;0.7;1,023;2.4;12,855;15,928;7,404;6,617;325;0;0;10,125;23.5;10,355;9,601;754;3,067;29.6
300310;Einfacher Diebstahl von Fahrrädern;41,867;0.7;1,002;2.4;12,214;15,505;7,286;6,538;324;0;0;9,681;23.1;9,903;9,195;708;2,966;30
300340;Unbefugter Gebrauch von Fahrrädern;1,262;0;21;1.7;641;423;118;79;1;0;0;444;35.2;522;474;48;116;22.2
300400;Einfacher Diebstahl von Schusswaffen;115;0;4;3.5;54;30;17;9;5;0;0;43;37.4;52;41;11;7;13.5
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;36,796;0.6;106;0.3;3,332;7,991;8,656;16,097;720;0;0;2,896;7.9;3,079;2,343;736;1,003;32.6
300700;Einfacher Diebstahl von/aus Automaten;1,759;0;486;27.6;282;521;467;483;6;0;0;416;23.6;460;338;122;128;27.8
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;601;0;26;4.3;193;185;115;104;4;0;0;77;12.8;87;65;22;19;21.8
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;2,778;0;63;2.3;645;708;691;660;74;0;0;1,081;38.9;1,058;684;374;237;22.4
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2,499;0;59;2.4;601;641;626;566;65;0;0;1,015;40.6;993;648;345;220;22.2
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;279;0;4;1.4;44;67;65;94;9;0;0;66;23.7;67;38;29;18;26.9
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;36,557;0.6;953;2.6;8,989;10,426;7,671;9,242;229;0;0;9,214;25.2;8,633;6,761;1,872;2,177;25.2
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;31,419;0.5;916;2.9;8,026;9,094;6,393;7,720;186;0;0;8,430;26.8;8,000;6,249;1,751;2,051;25.6
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;101;0;10;9.9;41;26;9;25;0;0;0;38;37.6;46;41;5;12;26.1
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;67;0;3;4.5;34;22;7;3;1;0;0;27;40.3;35;34;1;4;11.4
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;583;0;6;1;247;206;89;38;3;0;0;99;17;126;115;11;29;23
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;15;0;2;13.3;8;2;1;4;0;0;0;4;26.7;4;3;1;1;25
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;4,207;0.1;8;0.2;592;1,031;1,148;1,400;36;0;0;558;13.3;481;371;110;83;17.3
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;106;0;4;3.8;21;27;16;41;1;0;0;34;32.1;41;32;9;12;29.3
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;59;0;4;6.8;20;18;8;11;2;0;0;24;40.7;30;21;9;2;6.7
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;29,472;0.5;428;1.5;3,612;5,050;6,084;14,613;113;0;0;4,711;16;5,134;4,167;967;2,071;40.3
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;22,782;0.4;405;1.8;3,172;4,231;4,684;10,611;84;0;0;4,268;18.7;4,715;3,822;893;1,902;40.3
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;6,512;0.1;17;0.3;385;783;1,373;3,942;29;0;0;384;5.9;412;340;72;178;43.2
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;178;0;6;3.4;55;36;27;60;0;0;0;59;33.1;79;70;9;33;41.8
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;362,566;6.3;8,950;2.5;45,407;104,585;91,616;119,141;1,817;0;0;309,448;85.3;243,074;155,249;87,825;101,341;41.7
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;21,314;0.4;663;3.1;4,324;6,304;4,627;5,955;104;0;0;6,764;31.7;7,197;5,070;2,127;2,844;39.5
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;198;0;11;5.6;63;58;33;42;2;0;0;101;51;110;87;23;29;26.4
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;8,670;0.2;28;0.3;1,180;2,214;2,258;2,996;22;0;0;423;4.9;430;269;161;193;44.9
326*00;Einfacher Ladendiebstahl;332,384;5.8;8,248;2.5;39,840;96,009;84,698;110,148;1,689;0;0;302,160;90.9;237,592;151,618;85,974;99,289;41.8
326000;Einfacher Ladendiebstahl von sonstigem Gut;332,067;5.8;8,239;2.5;39,801;95,894;84,627;110,056;1,689;0;0;301,930;90.9;237,455;151,528;85,927;99,229;41.8
326300;Einfacher Ladendiebstahl von Fahrrädern;317;0;9;2.8;39;115;71;92;0;0;0;230;72.6;246;175;71;105;42.7
335*00;Einfacher Diebstahl in/aus Wohnungen;49,339;0.9;2,462;5;13,086;14,057;9,790;12,137;269;0;0;23,711;48.1;24,204;16,139;8,065;5,898;24.4
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;45,910;0.8;2,443;5.3;12,240;12,998;9,033;11,397;242;0;0;22,097;48.1;22,726;15,121;7,605;5,576;24.5
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;63;0;1;1.6;21;23;13;6;0;0;0;39;61.9;46;36;10;6;13
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;3,274;0.1;17;0.5;793;1,016;728;711;26;0;0;1,531;46.8;1,641;1,141;500;356;21.7
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;92;0;1;1.1;32;20;16;23;1;0;0;44;47.8;51;34;17;8;15.7
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;11,195;0.2;671;6;2,075;3,542;3,065;2,465;48;0;0;1,936;17.3;2,093;1,631;462;381;18.2
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7,771;0.1;625;8;1,470;2,392;2,107;1,767;35;0;0;1,529;19.7;1,661;1,273;388;300;18.1
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3,424;0.1;46;1.3;605;1,150;958;698;13;0;0;407;11.9;448;372;76;81;18.1
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10,845;0.2;335;3.1;3,301;2,783;1,952;2,735;74;0;0;1,427;13.2;1,891;1,761;130;546;28.9
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;10,474;0.2;329;3.1;3,245;2,713;1,875;2,569;72;0;0;1,396;13.3;1,857;1,729;128;536;28.9
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;68;0;1;1.5;22;18;14;13;1;0;0;10;14.7;14;13;1;0;0
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;303;0;5;1.7;34;52;63;153;1;0;0;21;6.9;23;22;1;10;43.5
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;127,055;2.2;3,851;3;29,459;34,474;25,599;36,448;1,075;0;0;11,896;9.4;9,636;8,701;935;2,769;28.7
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;121,835;2.1;3,826;3.1;28,532;33,122;24,034;35,115;1,032;0;0;11,396;9.4;9,280;8,392;888;2,668;28.8
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5,220;0.1;25;0.5;927;1,352;1,565;1,333;43;0;0;500;9.6;497;436;61;145;29.2
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;27;0;2;7.4;5;2;3;17;0;0;0;12;44.4;12;8;4;3;25
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;26;0;6;23.1;7;8;6;5;0;0;0;19;73.1;21;15;6;1;4.8
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;271;0;7;2.6;54;77;79;60;1;0;0;119;43.9;115;75;40;12;10.4
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;17;0;0;0;4;6;2;2;3;0;0;5;29.4;5;4;1;3;60
