1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;19,074;0.3;4,166;21.8;1,613;3,792;4,624;9,023;22;356;50;9,043;47.4;12,707;11,854;853;5,822;45.8
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;10,668;0.2;1,815;17;765;2,060;2,671;5,159;13;9;0;4,493;42.1;6,617;6,123;494;3,252;49.1
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;3,903;0.1;690;17.7;292;725;890;1,991;5;204;34;1,896;48.6;3,441;3,266;175;1,650;48
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;2;0;0;0;0;0;0;2;0;0;0;2;100;4;4;0;2;50
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;4,501;0.1;1,661;36.9;556;1,007;1,063;1,871;4;143;16;2,652;58.9;3,771;3,568;203;1,539;40.8
218000;Raub zur Erlangung von Betäubungsmitteln;125;0;27;21.6;20;46;30;29;0;12;3;95;76;170;156;14;51;30
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;45;0;7;15.6;4;19;11;11;0;0;0;30;66.7;44;38;6;11;25
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;43;0;11;25.6;4;17;13;9;0;9;3;31;72.1;74;69;5;23;31.1
218030;Raub mit Todesfolge  zur Erlangung von Betäubungsmitteln § 251 StGB;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;37;0;9;24.3;12;10;6;9;0;3;0;34;91.9;52;49;3;17;32.7
219000;Raubüberfälle in Wohnungen;2,472;0;493;19.9;415;722;634;698;3;148;15;1,889;76.4;2,768;2,464;304;1,143;41.3
219010;Raub in Wohnungen § 249 StGB;1,034;0;122;11.8;162;305;269;296;2;3;0;762;73.7;1,042;905;137;410;39.3
219020;Schwerer Raub in Wohnungen § 250 StGB;812;0;110;13.5;127;231;215;238;1;108;13;567;69.8;1,058;961;97;468;44.2
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;2;0;0;0;0;0;1;1;0;0;0;1;50;1;1;0;1;100
219050;Räuberische Erpressung in Wohnungen § 255 StGB;624;0;261;41.8;126;186;149;163;0;37;2;559;89.6;720;647;73;291;40.4
220000;Körperverletzung §§ 223-227, 229, 231 StGB ;612,955;10.3;51,771;8.4;149,675;175,237;125,340;162,018;685;409;892;536,527;87.5;490,037;382,857;107,180;174,120;35.5
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;90;0;3;3.3;21;28;18;23;0;0;0;74;82.2;96;85;11;23;24
221010;Körperverletzung mit Todesfolge § 227 StGB;88;0;3;3.4;21;28;18;21;0;0;0;72;81.8;82;71;11;21;25.6
221020;Beteiligung an einer Schlägerei mit Todesfolge § 231 StGB;2;0;0;0;0;0;0;2;0;0;0;2;100;14;14;0;2;14.3
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB ;154,541;2.6;23,968;15.5;32,510;42,285;33,921;45,665;160;217;833;124,375;80.5;153,475;125,431;28,044;63,225;41.2
222010;Sonstige Tatörtlichkeit bei gefährlicher Körperverletzung § 224 StGB;85,299;1.4;13,800;16.2;21,124;23,861;17,239;22,973;102;114;399;74,079;86.8;88,699;69,756;18,943;37,230;42
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;327;0;41;12.5;83;103;73;65;3;0;3;266;81.3;325;275;50;100;30.8
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;13;0;0;0;3;3;6;1;0;0;0;10;76.9;42;34;8;24;57.1
222040;Verstümmelung weiblicher Genitalien § 226a StGB;3;0;0;0;0;0;3;0;0;0;0;2;66.7;2;2;0;2;100
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;68,899;1.2;10,127;14.7;11,300;18,318;16,600;22,626;55;103;431;50,018;72.6;70,222;60,417;9,805;28,572;40.7
222110;Gefährliche Körperverletzung § 224 StGB auf Straßen, Wegen oder Plätzen;68,705;1.2;10,101;14.7;11,265;18,260;16,553;22,573;54;103;426;49,856;72.6;69,988;60,210;9,778;28,489;40.7
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;172;0;26;15.1;33;47;41;50;1;0;5;144;83.7;200;181;19;67;33.5
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB ;22;0;0;0;2;11;6;3;0;0;0;18;81.8;70;58;12;34;48.6
223000;Misshandlung von Schutzbefohlenen § 225 StGB;4,711;0.1;80;1.7;1,532;1,268;769;1,108;34;0;1;4,472;94.9;4,806;2,585;2,221;1,550;32.3
223001;Misshandlung Schutzbefohlener ab 14 Jahren ;1,268;0;25;2;418;367;156;321;6;0;0;1,163;91.7;1,293;723;570;430;33.3
223100;Misshandlung von Kindern;3,443;0.1;55;1.6;1,114;901;613;787;28;0;1;3,309;96.1;3,558;1,893;1,665;1,135;31.9
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;429,157;7.2;27,720;6.5;106,514;125,231;87,007;109,930;475;192;0;387,108;90.2;342,233;268,003;74,230;118,404;34.6
225000;Fahrlässige Körperverletzung § 229 StGB;24,456;0.4;0;0;9,098;6,425;3,625;5,292;16;0;58;20,498;83.8;21,440;13,555;7,885;3,635;17
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB ;283,971;4.8;6,303;2.2;80,563;82,962;53,163;63,346;3,937;2,337;256;249,528;87.9;222,055;183,899;38,156;66,809;30.1
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;1,871;0;200;10.7;501;552;363;425;30;1;0;1,740;93;1,908;834;1,074;964;50.5
231100;Menschenraub § 234 StGB;12;0;1;8.3;4;2;2;4;0;0;0;10;83.3;14;13;1;9;64.3
231200;Entziehung Minderjähriger § 235 StGB;1,850;0;196;10.6;497;547;360;416;30;1;0;1,723;93.1;1,883;817;1,066;948;50.3
231210;Entziehung Minderjähriger gegen Entgelt oder in Bereicherungsabsicht § 235 Abs. 4 Nr. 2 StGB;17;0;2;11.8;4;5;4;4;0;0;0;15;88.2;15;10;5;6;40
231279;Sonstige Entziehung Minderjähriger § 235 StGB;1,833;0;194;10.6;493;542;356;412;30;1;0;1,708;93.2;1,869;808;1,061;942;50.4
231300;Kinderhandel § 236 StGB;9;0;3;33.3;0;3;1;5;0;0;0;7;77.8;11;4;7;7;63.6
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB ;281,367;4.7;6,027;2.1;79,985;82,275;52,643;62,623;3,841;2,319;251;247,233;87.9;219,597;182,618;36,979;65,487;29.8
232100;Freiheitsberaubung § 239 StGB;4,917;0.1;266;5.4;1,208;1,513;1,076;1,106;14;25;2;4,374;89;5,100;3,881;1,219;1,790;35.1
232200;Nötigung § 240 StGB;68,185;1.1;5,714;8.4;22,763;18,658;11,238;14,929;597;113;14;54,994;80.7;54,278;44,867;9,411;12,376;22.8
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;36,346;0.6;708;1.9;13,181;9,817;5,912;7,370;66;28;3;27,990;77;27,604;23,673;3,931;5,798;21
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;31,839;0.5;5,006;15.7;9,582;8,841;5,326;7,559;531;85;11;27,004;84.8;27,225;21,583;5,642;6,645;24.4
232300;Bedrohung § 241 StGB;185,029;3.1;0;0;49,912;55,442;35,849;41,113;2,713;2,173;232;166,526;90;150,327;126,594;23,733;49,477;32.9
232400;Nachstellung (Stalking) § 238 StGB;23,156;0.4;0;0;6,090;6,634;4,457;5,458;517;8;3;21,267;91.8;18,724;15,206;3,518;4,397;23.5
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;22,675;0.4;0;0;5,923;6,507;4,386;5,352;507;7;3;20,804;91.7;18,421;14,952;3,469;4,338;23.5
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;476;0;0;0;167;126;71;103;9;1;0;460;96.6;374;312;62;71;19
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;5;0;0;0;0;1;0;3;1;0;0;3;60;4;2;2;1;25
232500;Zwangsheirat § 237 StGB;80;0;47;58.8;12;28;23;17;0;0;0;72;90;110;76;34;89;80.9
233000;Erpresserischer Menschenraub § 239a StGB;112;0;19;17;15;27;25;45;0;11;3;96;85.7;252;237;15;134;53.2
233079;Sonstiger erpresserischer Menschenraub;110;0;18;16.4;15;27;24;44;0;9;3;94;85.5;244;230;14;127;52
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;2;0;1;50;0;0;1;1;0;2;0;2;100;8;7;1;7;87.5
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
234000;Geiselnahme § 239b StGB;25;0;4;16;8;3;7;6;1;5;2;23;92;30;30;0;13;43.3
234079;Sonstige Geiselnahme;25;0;4;16;8;3;7;6;1;5;2;23;92;30;30;0;13;43.3
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;6;0;4;66.7;2;0;0;4;0;0;0;0;0;0;0;0;0;-
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;590;0;49;8.3;52;105;125;243;65;1;0;436;73.9;571;433;138;370;64.8
239100;Menschenhandel § 232 StGB;224;0;17;7.6;17;53;43;93;18;0;0;151;67.4;212;157;55;161;75.9
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1 Nr. 1a. Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;155;0;13;8.4;10;26;36;66;17;0;0;92;59.4;128;92;36;96;75
239120;"Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b); Abs. 2 in Bezug auf Abs. 1 Nr. 1b); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b); Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB";49;0;3;6.1;7;16;4;21;1;0;0;41;83.7;66;51;15;49;74.2
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1 Nr. 1 c), Abs. 2 in Bezug auf Abs. 1 Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1c), Abs. 4 in Bezug auf Abs. 1 Nr. 1c) StGB;3;0;0;0;0;0;1;2;0;0;0;3;100;6;4;2;6;100
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1 Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;7;0;1;14.3;0;1;2;4;0;0;0;5;71.4;9;7;2;8;88.9
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;10;0;0;0;0;10;0;0;0;0;0;10;100;5;5;0;4;80
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
239200;Zwangsprostitution § 232a StGB;316;0;30;9.5;21;42;70;140;43;1;0;250;79.1;309;243;66;184;59.5
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;289;0;30;10.4;19;34;64;130;42;1;0;226;78.2;267;212;55;159;59.6
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;27;0;0;0;2;8;6;10;1;0;0;24;88.9;43;32;11;25;58.1
239300;Zwangsarbeit § 232b StGB;4;0;0;0;2;0;0;2;0;0;0;3;75;6;3;3;5;83.3
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;1;0;0;0;1;0;0;0;0;0;0;1;100;4;2;2;4;100
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;2;0;0;0;1;0;0;1;0;0;0;2;100;2;1;1;1;50
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;-
239400;Ausbeutung der Arbeitskraft § 233 StGB;17;0;0;0;7;3;3;4;0;0;0;15;88.2;26;17;9;14;53.8
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1 Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;14;0;0;0;7;3;3;1;0;0;0;12;85.7;18;12;6;6;33.3
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1 Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;2;0;0;0;0;0;0;2;0;0;0;2;100;7;5;2;7;100
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1 Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;1;0;0;0;0;0;0;1;0;0;0;1;100;1;0;1;1;100
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;29;0;2;6.9;5;7;9;4;4;0;0;17;58.6;23;18;5;10;43.5
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;19;0;2;10.5;3;7;4;3;2;0;0;9;47.4;10;5;5;6;60
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2,  Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);9;0;0;0;2;0;4;1;2;0;0;7;77.8;12;12;0;4;33.3
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;#DIV/0!;0;0;0;0;0;0;0;0;-;0;0;0;0;-
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1 Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1,172,337;19.7;32,962;2.8;203,541;301,952;262,876;394,233;9,735;0;0;504,323;43;374,719;242,238;132,481;162,592;43.4
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;8,197;0.1;457;5.6;2,567;2,408;1,532;1,666;24;0;0;4,925;60.1;5,174;4,642;532;1,915;37
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;7,821;0.1;602;7.7;1,743;2,385;2,098;1,568;27;0;0;1,891;24.2;2,126;2,030;96;559;26.3
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;39,992;0.7;1,096;2.7;10,719;13,937;7,648;7,364;324;0;0;9,298;23.2;9,192;8,334;858;3,674;40
3**400;Einfacher Diebstahl von Schusswaffen;180;0;1;0.6;73;53;25;28;1;0;0;100;55.6;114;102;12;24;21.1
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;97,646;1.6;292;0.3;10,525;20,526;23,468;41,690;1,437;0;0;7,035;7.2;6,611;5,080;1,531;3,168;47.9
3**700;Einfacher Diebstahl von/aus Automaten;1,011;0;127;12.6;256;243;179;331;2;0;0;312;30.9;351;281;70;112;31.9
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;874;0;35;4;292;333;99;148;2;0;0;250;28.6;150;111;39;42;28
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;311,746;5.2;7,374;2.4;67,751;77,259;58,849;102,320;5,567;0;0;66,511;21.3;65,684;50,802;14,882;24,707;37.6
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;307,319;5.2;7,303;2.4;66,461;75,808;57,918;101,569;5,563;0;0;62,920;20.5;62,043;47,921;14,122;23,769;38.3
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1,343;0;22;1.6;418;418;173;331;3;0;0;975;72.6;1,086;975;111;323;29.7
300050;Entziehung elektrischer Energie § 248c StGB;3,084;0.1;49;1.6;872;1,033;758;420;1;0;0;2,616;84.8;2,803;2,128;675;660;23.5
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;8,023;0.1;442;5.5;2,510;2,368;1,512;1,609;24;0;0;4,868;60.7;5,117;4,594;523;1,899;37.1
300110;Einfacher Diebstahl von Kraftwagen;4,741;0.1;407;8.6;1,227;1,362;1,096;1,044;12;0;0;2,031;42.8;2,338;2,117;221;884;37.8
300140;Unbefugter Gebrauch von Kraftwagen;3,282;0.1;35;1.1;1,283;1,006;416;565;12;0;0;2,837;86.4;2,855;2,550;305;1,040;36.4
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;7,756;0.1;598;7.7;1,710;2,370;2,087;1,562;27;0;0;1,868;24.1;2,095;2,001;94;551;26.3
300210;Einfacher Diebstahl von Mopeds und Krafträdern;7,152;0.1;580;8.1;1,505;2,205;1,972;1,446;24;0;0;1,490;20.8;1,733;1,654;79;456;26.3
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;604;0;18;3;205;165;115;116;3;0;0;378;62.6;393;378;15;104;26.5
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;35,896;0.6;1,029;2.9;9,855;12,654;6,594;6,471;322;0;0;8,538;23.8;8,452;7,738;714;3,393;40.1
300310;Einfacher Diebstahl von Fahrrädern;35,011;0.6;1,018;2.9;9,433;12,330;6,520;6,407;321;0;0;8,184;23.4;8,088;7,412;676;3,282;40.6
300340;Unbefugter Gebrauch von Fahrrädern;885;0;11;1.2;422;324;74;64;1;0;0;354;40;407;368;39;118;29
300400;Einfacher Diebstahl von Schusswaffen;81;0;1;1.2;40;22;6;12;1;0;0;35;43.2;38;34;4;9;23.7
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;33,677;0.6;90;0.3;3,343;7,551;8,395;13,364;1,024;0;0;2,868;8.5;2,975;2,335;640;1,385;46.6
300700;Einfacher Diebstahl von/aus Automaten;814;0;115;14.1;192;203;143;274;2;0;0;257;31.6;278;220;58;83;29.9
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;730;0;32;4.4;248;282;74;125;1;0;0;200;27.4;93;69;24;31;33.3
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;2,847;0;49;1.7;678;640;471;962;96;0;0;710;24.9;624;441;183;219;35.1
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2,523;0;48;1.9;636;560;399;835;93;0;0;675;26.8;588;412;176;204;34.7
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;324;0;1;0.3;42;80;72;127;3;0;0;35;10.8;37;30;7;16;43.2
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;24,507;0.4;902;3.7;6,633;7,042;5,338;5,448;46;0;0;6,895;28.1;6,834;5,449;1,385;2,316;33.9
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;21,378;0.4;861;4;6,007;6,248;4,396;4,684;43;0;0;6,333;29.6;6,360;5,060;1,300;2,168;34.1
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;143;0;13;9.1;46;32;17;48;0;0;0;53;37.1;57;48;9;14;24.6
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;65;0;4;6.2;33;15;11;6;0;0;0;23;35.4;33;31;2;9;27.3
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;424;0;10;2.4;181;111;75;57;0;0;0;89;21;109;97;12;35;32.1
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;11;0;0;0;1;3;3;4;0;0;0;6;54.5;8;7;1;1;12.5
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;2,318;0;5;0.2;314;583;807;612;2;0;0;342;14.8;285;223;62;85;29.8
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;114;0;7;6.1;41;25;19;29;0;0;0;33;28.9;38;30;8;12;31.6
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;54;0;2;3.7;10;25;10;8;1;0;0;16;29.6;19;17;2;6;31.6
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;15,422;0.3;281;1.8;2,063;2,458;2,967;7,923;11;0;0;3,133;20.3;3,282;2,618;664;1,535;46.8
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;12,275;0.2;264;2.2;1,853;2,115;2,317;5,980;10;0;0;2,835;23.1;2,998;2,368;630;1,372;45.8
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;3,064;0.1;12;0.4;187;328;633;1,915;1;0;0;276;9;296;258;38;177;59.8
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;83;0;5;6;23;15;17;28;0;0;0;22;26.5;35;31;4;17;48.6
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;426,833;7.2;11,190;2.6;56,340;119,738;112,757;137,118;880;0;0;367,772;86.2;274,480;165,686;108,794;127,139;46.3
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;20,545;0.3;613;3;4,487;6,158;3,963;5,916;21;0;0;8,316;40.5;8,494;6,032;2,462;3,876;45.6
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;158;0;2;1.3;37;35;42;44;0;0;0;80;50.6;88;67;21;42;47.7
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;7,486;0.1;35;0.5;1,796;2,065;1,689;1,934;2;0;0;428;5.7;405;270;135;226;55.8
326*00;Einfacher Ladendiebstahl;398,644;6.7;10,540;2.6;50,020;111,480;107,063;129,224;857;0;0;358,948;90;268,676;161,842;106,834;124,708;46.4
326000;Einfacher Ladendiebstahl von sonstigem Gut;398,306;6.7;10,532;2.6;49,962;111,407;106,977;129,103;857;0;0;358,737;90.1;268,558;161,761;106,797;124,651;46.4
326300;Einfacher Ladendiebstahl von Fahrrädern;338;0;8;2.4;58;73;86;121;0;0;0;211;62.4;233;169;64;111;47.6
335*00;Einfacher Diebstahl in/aus Wohnungen;41,474;0.7;1,868;4.5;10,927;12,554;8,801;9,167;25;0;0;19,036;45.9;19,398;12,516;6,882;5,766;29.7
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;38,891;0.7;1,851;4.8;10,244;11,798;8,175;8,651;23;0;0;17,864;45.9;18,288;11,746;6,542;5,498;30.1
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;88;0;0;0;32;28;16;12;0;0;0;59;67;68;61;7;14;20.6
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;2,405;0;16;0.7;617;702;595;489;2;0;0;1,079;44.9;1,179;821;358;284;24.1
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;90;0;1;1.1;34;26;15;15;0;0;0;34;37.8;39;26;13;5;12.8
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10,959;0.2;930;8.5;1,904;3,381;2,906;2,765;3;0;0;1,814;16.6;1,932;1,526;406;469;24.3
