1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
Schluessel;Straftat;Gemeindeschluessel;Stadt-/Landkreis;Kreisart;Anzahl erfasste Faelle;Haeufigkeitszahl;erfasste Faelle, davon Versuche - Anzahl;erfasste Faelle, davon Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Auffklaerung - Anzahl Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in % an der Gesamtzahl
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;8437;Sigmaringen;LK;423;321;97;22.9;0;0;149;35.2;133;121;12;93;69.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9161;Ingolstadt;KfS;1,125;815;119;10.6;0;0;208;18.5;204;170;34;139;68.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9162;München;KfS;9,078;610;1,454;16;0;0;1,828;20.1;1,380;1,185;195;850;61.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9163;Rosenheim;KfS;337;531;41;12.2;0;0;45;13.4;47;32;15;28;59.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9171;Altötting;LK;257;229;43;16.7;0;0;30;11.7;40;37;3;14;35
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9172;Berchtesgadener Land;LK;279;262;39;14;0;0;28;10;36;32;4;12;33.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9173;Bad Tölz-Wolfratshausen;LK;286;224;51;17.8;0;0;58;20.3;33;28;5;15;45.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9174;Dachau;LK;430;277;81;18.8;0;0;74;17.2;78;75;3;41;52.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9175;Ebersberg;LK;447;309;51;11.4;0;0;39;8.7;49;48;1;28;57.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9176;Eichstätt;LK;202;151;34;16.8;0;0;35;17.3;42;36;6;31;73.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9177;Erding;LK;336;241;51;15.2;0;0;54;16.1;72;61;11;50;69.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9178;Freising;LK;700;386;87;12.4;0;0;76;10.9;85;72;13;53;62.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9179;Fürstenfeldbruck;LK;807;369;117;14.5;0;0;94;11.6;111;94;17;65;58.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9180;Garmisch-Partenkirchen;LK;226;256;40;17.7;0;0;81;35.8;29;22;7;14;48.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9181;Landsberg am Lech;LK;264;217;37;14;0;0;42;15.9;38;35;3;5;13.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9182;Miesbach;LK;213;213;33;15.5;0;0;45;21.1;43;41;2;15;34.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9183;Mühldorf a.Inn;LK;323;275;42;13;0;0;36;11.1;40;37;3;16;40
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9184;München;LK;1,396;399;182;13;0;0;174;12.5;161;151;10;82;50.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9185;Neuburg-Schrobenhausen;LK;247;251;40;16.2;0;0;48;19.4;48;44;4;25;52.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9186;Pfaffenhofen a.d.Ilm;LK;258;199;49;19;0;0;46;17.8;48;42;6;29;60.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9187;Rosenheim;LK;426;162;76;17.8;0;0;54;12.7;69;60;9;25;36.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9188;Starnberg;LK;314;230;56;17.8;0;0;49;15.6;62;48;14;28;45.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9189;Traunstein;LK;286;160;62;21.7;0;0;54;18.9;49;41;8;23;46.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9190;Weilheim-Schongau;LK;226;165;45;19.9;0;0;40;17.7;61;50;11;28;45.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9261;Landshut;KfS;412;563;42;10.2;0;0;88;21.4;78;69;9;38;48.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9262;Passau;KfS;201;379;40;19.9;0;0;39;19.4;41;35;6;23;56.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9263;Straubing;KfS;370;773;55;14.9;0;0;115;31.1;78;69;9;21;26.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9271;Deggendorf;LK;366;304;52;14.2;0;0;112;30.6;107;91;16;59;55.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9272;Freyung-Grafenau;LK;81;103;20;24.7;0;0;26;32.1;34;24;10;13;38.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9273;Kelheim;LK;224;181;48;21.4;0;0;49;21.9;58;51;7;27;46.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9274;Landshut;LK;225;139;53;23.6;0;0;18;8;24;23;1;13;54.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9275;Passau;LK;298;154;74;24.8;0;0;45;15.1;39;31;8;18;46.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9276;Regen;LK;104;135;28;26.9;0;0;31;29.8;35;32;3;23;65.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9277;Rottal-Inn;LK;193;158;31;16.1;0;0;29;15;41;39;2;18;43.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9278;Straubing-Bogen;LK;130;127;28;21.5;0;0;31;23.8;38;30;8;14;36.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9279;Dingolfing-Landau;LK;172;175;34;19.8;0;0;24;14;29;23;6;8;27.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9361;Amberg;KfS;169;402;35;20.7;0;0;48;28.4;47;38;9;24;51.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9362;Regensburg;KfS;1,459;950;193;13.2;0;0;317;21.7;245;217;28;127;51.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9363;Weiden i.d.OPf.;KfS;276;650;61;22.1;0;0;129;46.7;57;44;13;29;50.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9371;Amberg-Sulzbach;LK;131;127;38;29;0;0;47;35.9;40;38;2;18;45
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9372;Cham;LK;216;168;42;19.4;0;0;71;32.9;65;55;10;45;69.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9373;Neumarkt i.d.OPf.;LK;309;227;49;15.9;0;0;64;20.7;49;44;5;23;46.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9374;Neustadt a.d.Waldnaab;LK;149;157;47;31.5;0;0;59;39.6;47;44;3;26;55.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9375;Regensburg;LK;320;164;52;16.3;0;0;62;19.4;85;65;20;56;65.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9376;Schwandorf;LK;260;174;55;21.2;0;0;67;25.8;74;63;11;47;63.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9377;Tirschenreuth;LK;156;218;40;25.6;0;0;65;41.7;39;33;6;31;79.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9461;Bamberg;KfS;823;1,059;94;11.4;0;0;282;34.3;240;181;59;178;74.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9462;Bayreuth;KfS;646;874;119;18.4;0;0;147;22.8;80;72;8;31;38.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9463;Coburg;KfS;143;349;39;27.3;0;0;40;28;40;37;3;15;37.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9464;Hof;KfS;205;454;63;30.7;0;0;63;30.7;63;52;11;43;68.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9471;Bamberg;LK;291;197;44;15.1;0;0;109;37.5;68;55;13;46;67.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9472;Bayreuth;LK;130;125;26;20;0;0;25;19.2;33;30;3;17;51.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9473;Coburg;LK;141;163;39;27.7;0;0;41;29.1;42;38;4;20;47.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9474;Forchheim;LK;221;189;41;18.6;0;0;47;21.3;54;45;9;31;57.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9475;Hof;LK;151;161;64;42.4;0;0;41;27.2;37;31;6;21;56.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9476;Kronach;LK;113;171;22;19.5;0;0;43;38.1;40;35;5;14;35
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9477;Kulmbach;LK;107;150;27;25.2;0;0;26;24.3;31;28;3;14;45.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9478;Lichtenfels;LK;217;325;19;8.8;0;0;126;58.1;40;34;6;17;42.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9479;Wunsiedel i.Fichtelgebirge;LK;184;257;37;20.1;0;0;48;26.1;54;47;7;35;64.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9561;Ansbach;KfS;156;374;15;9.6;0;0;41;26.3;33;28;5;12;36.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9562;Erlangen;KfS;904;798;128;14.2;0;0;230;25.4;172;148;24;108;62.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9563;Fürth;KfS;578;448;118;20.4;0;0;160;27.7;130;111;19;74;56.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9564;Nürnberg;KfS;4,088;801;900;22;0;0;1,007;24.6;822;693;129;521;63.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9565;Schwabach;KfS;133;323;24;18;0;0;41;30.8;40;32;8;17;42.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9571;Ansbach;LK;335;180;49;14.6;0;0;89;26.6;87;81;6;54;62.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9572;Erlangen-Höchstadt;LK;219;157;32;14.6;0;0;43;19.6;44;41;3;24;54.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9573;Fürth;LK;202;169;38;18.8;0;0;31;15.3;38;33;5;18;47.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9574;Nürnberger Land;LK;404;236;81;20;0;0;81;20;87;78;9;38;43.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;148;145;31;20.9;0;0;50;33.8;79;71;8;38;48.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9576;Roth;LK;227;178;51;22.5;0;0;85;37.4;70;67;3;32;45.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9577;Weißenburg-Gunzenhausen;LK;199;208;37;18.6;0;0;44;22.1;34;30;4;12;35.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9661;Aschaffenburg;KfS;331;464;61;18.4;0;0;84;25.4;66;61;5;31;47
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9662;Schweinfurt;KfS;358;668;54;15.1;0;0;122;34.1;108;97;11;83;76.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9663;Würzburg;KfS;506;399;115;22.7;0;0;136;26.9;123;113;10;76;61.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9671;Aschaffenburg;LK;257;147;53;20.6;0;0;41;16;48;48;0;26;54.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9672;Bad Kissingen;LK;201;194;48;23.9;0;0;55;27.4;49;38;11;14;28.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9673;Rhön-Grabfeld;LK;136;171;25;18.4;0;0;24;17.6;32;28;4;7;21.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9674;Haßberge;LK;152;180;31;20.4;0;0;47;30.9;41;38;3;12;29.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9675;Kitzingen;LK;203;221;56;27.6;0;0;38;18.7;50;43;7;25;50
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9676;Miltenberg;LK;179;139;31;17.3;0;0;35;19.6;40;38;2;13;32.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9677;Main-Spessart;LK;246;195;56;22.8;0;0;79;32.1;58;55;3;28;48.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9678;Schweinfurt;LK;157;135;43;27.4;0;0;42;26.8;40;40;0;21;52.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9679;Würzburg;LK;192;117;47;24.5;0;0;35;18.2;60;48;12;35;58.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9761;Augsburg;KfS;1,792;604;409;22.8;0;0;394;22;281;235;46;130;46.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9762;Kaufbeuren;KfS;119;264;17;14.3;0;0;23;19.3;20;16;4;6;30
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9763;Kempten (Allgäu);KfS;200;290;42;21;0;0;56;28;40;31;9;14;35
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9764;Memmingen;KfS;220;492;22;10;0;0;35;15.9;31;25;6;14;45.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9771;Aichach-Friedberg;LK;264;195;50;18.9;0;0;40;15.2;44;35;9;19;43.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9772;Augsburg;LK;604;234;122;20.2;0;0;123;20.4;112;101;11;54;48.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9773;Dillingen a.d.Donau;LK;184;188;43;23.4;0;0;41;22.3;35;35;0;12;34.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9774;Günzburg;LK;239;186;43;18;0;0;49;20.5;74;68;6;45;60.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9775;Neu-Ulm;LK;590;333;131;22.2;0;0;147;24.9;138;114;24;79;57.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9776;Lindau (Bodensee);LK;219;266;28;12.8;0;0;40;18.3;33;27;6;17;51.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9777;Ostallgäu;LK;168;117;30;17.9;0;0;42;25;52;45;7;24;46.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9778;Unterallgäu;LK;238;161;32;13.4;0;0;46;19.3;44;35;9;28;63.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9779;Donau-Ries;LK;267;198;51;19.1;0;0;58;21.7;55;53;2;30;54.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;9780;Oberallgäu;LK;201;128;47;23.4;0;0;61;30.3;63;60;3;21;33.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;10041;Regionalverband Saarbrücken;RV;2,947;900;785;26.6;0;0;578;19.6;438;338;100;207;47.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;10042;Merzig-Wadern;LK;412;398;140;34;0;0;62;15;66;53;13;30;45.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;10043;Neunkirchen;LK;717;548;236;32.9;0;0;141;19.7;114;100;14;40;35.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;10044;Saarlouis;LK;1,116;576;359;32.2;0;0;182;16.3;173;143;30;83;48
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;10045;Saarpfalz-Kreis;LK;620;440;184;29.7;0;0;108;17.4;115;97;18;48;41.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;10046;St. Wendel;LK;368;427;119;32.3;0;0;44;12;35;28;7;13;37.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;11000;Berlin;KfS;100,969;2,746;16,204;16;0;0;9,630;9.5;5,887;5,173;714;4,127;70.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12051;Brandenburg an der Havel;KfS;879;1,213;178;20.3;0;0;77;8.8;84;75;9;27;32.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12052;Cottbus;KfS;1,925;1,957;319;16.6;0;0;163;8.5;140;117;23;38;27.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12053;Frankfurt (Oder);KfS;876;1,546;229;26.1;0;0;79;9;79;71;8;46;58.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12054;Potsdam;KfS;2,856;1,559;483;16.9;0;0;803;28.1;240;214;26;143;59.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12060;Barnim;LK;1,778;942;400;22.5;0;0;140;7.9;130;113;17;58;44.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12061;Dahme-Spreewald;LK;2,256;1,283;425;18.8;0;0;181;8;179;167;12;83;46.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12062;Elbe-Elster;LK;1,049;1,046;303;28.9;0;0;149;14.2;115;101;14;16;13.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12063;Havelland;LK;1,455;877;250;17.2;0;0;219;15.1;168;150;18;77;45.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12064;Märkisch-Oderland;LK;1,844;931;469;25.4;0;0;180;9.8;189;169;20;73;38.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12065;Oberhavel;LK;1,991;923;319;16;0;0;260;13.1;267;238;29;141;52.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12066;Oberspreewald-Lausitz;LK;1,300;1,209;319;24.5;0;0;150;11.5;137;127;10;30;21.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12067;Oder-Spree;LK;2,113;1,179;432;20.4;0;0;207;9.8;198;175;23;102;51.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12068;Ostprignitz-Ruppin;LK;807;817;227;28.1;0;0;191;23.7;149;135;14;56;37.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12069;Potsdam-Mittelmark;LK;2,025;922;453;22.4;0;0;317;15.7;202;183;19;111;55
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12070;Prignitz;LK;601;795;121;20.1;0;0;143;23.8;124;102;22;37;29.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12071;Spree-Neiße;LK;1,098;981;267;24.3;0;0;140;12.8;132;117;15;60;45.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12072;Teltow-Fläming;LK;1,834;1,063;397;21.6;0;0;250;13.6;265;236;29;140;52.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;12073;Uckermark;LK;906;772;213;23.5;0;0;137;15.1;168;143;25;50;29.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13003;Rostock;KfS;2,583;1,239;365;14.1;0;0;286;11.1;231;196;35;65;28.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13004;Schwerin;KfS;939;981;142;15.1;0;0;230;24.5;175;155;20;88;50.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13071;Mecklenburgische Seenplatte;LK;1,796;697;307;17.1;0;0;330;18.4;305;268;37;109;35.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13072;Landkreis Rostock;LK;1,307;600;218;16.7;0;0;187;14.3;173;159;14;44;25.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13073;Vorpommern-Rügen;LK;1,613;714;244;15.1;0;0;304;18.8;253;229;24;57;22.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13074;Nordwestmecklenburg;LK;1,164;735;171;14.7;0;0;202;17.4;174;148;26;51;29.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13075;Vorpommern-Greifswald;LK;2,639;1,121;319;12.1;0;0;350;13.3;243;227;16;72;29.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;13076;Ludwigslust-Parchim;LK;1,285;606;214;16.7;0;0;137;10.7;151;137;14;48;31.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14511;Chemnitz;KfS;2,881;1,185;751;26.1;0;0;655;22.7;382;326;56;142;37.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14521;Erzgebirgskreis;LK;875;266;281;32.1;0;0;227;25.9;193;174;19;63;32.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14522;Mittelsachsen;LK;1,135;379;324;28.5;0;0;246;21.7;213;198;15;73;34.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14523;Vogtlandkreis;LK;1,262;570;402;31.9;0;0;277;21.9;207;175;32;78;37.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14524;Zwickau;LK;1,547;500;476;30.8;0;0;327;21.1;221;205;16;66;29.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14612;Dresden;KfS;9,177;1,652;2,041;22.2;0;0;1,363;14.9;912;810;102;474;52
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14625;Bautzen;LK;2,332;787;626;26.8;0;0;466;20;270;236;34;112;41.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14626;Görlitz;LK;3,557;1,433;1,056;29.7;0;0;787;22.1;438;383;55;273;62.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14627;Meißen;LK;1,471;615;399;27.1;0;0;339;23;239;209;30;69;28.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14628;Sächsische Schweiz-Osterzgebirge;LK;1,378;565;311;22.6;0;0;297;21.6;234;204;30;110;47
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14713;Leipzig;KfS;15,154;2,518;2,719;17.9;0;0;2,070;13.7;1,283;1,153;130;562;43.8
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14729;Leipzig;LK;2,558;991;541;21.1;0;0;477;18.6;306;277;29;60;19.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;14730;Nordsachsen;LK;2,093;1,060;499;23.8;0;0;364;17.4;277;251;26;68;24.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15001;Dessau-Roßlau;KfS;1,145;1,454;204;17.8;0;0;271;23.7;143;124;19;37;25.9
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15002;Halle (Saale);KfS;4,813;2,022;1,555;32.3;0;0;602;12.5;397;345;52;130;32.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15003;Magdeburg;KfS;4,976;2,107;1,015;20.4;0;0;1,076;21.6;406;369;37;124;30.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15081;Altmarkkreis Salzwedel;LK;503;614;107;21.3;0;0;77;15.3;58;53;5;7;12.1
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15082;Anhalt-Bitterfeld;LK;1,873;1,201;417;22.3;0;0;307;16.4;279;232;47;52;18.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15083;Börde;LK;1,636;962;344;21;0;0;201;12.3;151;131;20;38;25.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15084;Burgenlandkreis;LK;1,693;960;548;32.4;0;0;317;18.7;249;223;26;53;21.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15085;Harz;LK;2,460;1,176;874;35.5;0;0;369;15;273;235;38;42;15.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15086;Jerichower Land;LK;1,121;1,258;261;23.3;0;0;146;13;122;109;13;26;21.3
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15087;Mansfeld-Südharz;LK;949;717;341;35.9;0;0;150;15.8;156;136;20;30;19.2
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15088;Saalekreis;LK;2,240;1,225;617;27.5;0;0;317;14.2;244;216;28;70;28.7
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15089;Salzlandkreis;LK;1,923;1,037;419;21.8;0;0;209;10.9;230;216;14;38;16.5
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15090;Stendal;LK;831;757;169;20.3;0;0;87;10.5;111;102;9;24;21.6
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;15091;Wittenberg;LK;1,369;1,110;330;24.1;0;0;187;13.7;175;153;22;34;19.4
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;16051;Erfurt;KfS;3,105;1,456;963;31;0;0;557;17.9;278;244;34;97;34.9
