1;2;3;4;5;6;7;8;9;10;11;12;
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;8;Baden-Wuerttemberg;803;7.4;93;11.6;683;85.1;700;361;51.6
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;9;Bayern;910;7.1;130;14.3;798;87.7;821;365;44.5
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;11;Berlin;586;16.6;91;15.5;372;63.5;362;169;46.7
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;12;Brandenburg;204;8.2;24;11.8;165;80.9;174;31;17.8
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;4;Bremen;151;22.5;26;17.2;104;68.9;107;54;50.5
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;2;Hamburg;181;10.1;46;25.4;107;59.1;114;68;59.6
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;6;Hessen;478;7.7;69;14.4;386;80.8;419;180;43
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;13;Mecklenburg-Vorpommern;69;4.3;7;10.1;64;92.8;66;8;12.1
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;3;Niedersachsen;954;12;143;15;801;84;872;274;31.4
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;5;Nordrhein-Westfalen;2,320;13;344;14.8;1,689;72.8;1,757;674;38.4
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;7;Rheinland-Pfalz;406;10;58;14.3;356;87.7;372;132;35.5
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;10;Saarland;83;8.3;12;14.5;70;84.3;70;34;48.6
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;14;Sachsen;108;2.6;9;8.3;90;83.3;101;30;29.7
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;15;Sachsen-Anhalt;255;11.4;52;20.4;216;84.7;213;36;16.9
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;1;Schleswig-Holstein;265;9.3;46;17.4;202;76.2;216;75;34.7
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;16;Thueringen;146;6.7;25;17.1;120;82.2;124;25;20.2
111000;Vergewaltigung†und†sexuelle†Noetigung†ßß†177†Abs.†2,†3†und†4,†178†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;7,919;9.6;1,175;14.8;6,223;78.6;6,476;2,512;38.8
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;8;Baden-Wuerttemberg;51;0.5;19;37.3;33;64.7;30;13;43.3
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;9;Bayern;132;1;36;27.3;96;72.7;94;45;47.9
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;11;Berlin;103;2.9;41;39.8;66;64.1;57;37;64.9
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;12;Brandenburg;14;0.6;5;35.7;12;85.7;12;2;16.7
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;4;Bremen;60;8.9;14;23.3;36;60;36;17;47.2
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;2;Hamburg;47;2.6;23;48.9;25;53.2;25;11;44
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;6;Hessen;47;0.8;15;31.9;28;59.6;26;12;46.2
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;13;Mecklenburg-Vorpommern;8;0.5;1;12.5;6;75;6;1;16.7
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;3;Niedersachsen;55;0.7;23;41.8;28;50.9;28;11;39.3
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;5;Nordrhein-Westfalen;151;0.8;62;41.1;67;44.4;66;28;42.4
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;7;Rheinland-Pfalz;19;0.5;10;52.6;8;42.1;8;2;25
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;10;Saarland;17;1.7;3;17.6;8;47.1;8;4;50
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;14;Sachsen;25;0.6;5;20;22;88;21;7;33.3
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;15;Sachsen-Anhalt;200;8.9;45;22.5;177;88.5;167;25;15
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;1;Schleswig-Holstein;97;3.4;32;33;62;63.9;62;20;32.3
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;16;Thueringen;106;4.9;22;20.8;89;84;84;13;15.5
111100;Vergewaltigung†ueberfallartig†(Einzeltaeter)†ß†177†Abs.†2†Nr.†1,†Abs.†3†und†4†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;1,132;1.4;356;31.4;763;67.4;728;248;34.1
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;8;Baden-Wuerttemberg;5;0;0;0;1;20;1;1;100
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;9;Bayern;17;0.1;7;41.2;6;35.3;11;6;54.5
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;11;Berlin;31;0.9;6;19.4;9;29;13;7;53.8
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;12;Brandenburg;5;0.2;3;60;0;0;0;0;0
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;4;Bremen;11;1.6;4;36.4;4;36.4;8;5;62.5
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;2;Hamburg;10;0.6;3;30;1;10;1;1;100
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;6;Hessen;11;0.2;4;36.4;1;9.1;2;1;50
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;13;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;3;Niedersachsen;10;0.1;2;20;2;20;5;3;60
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;5;Nordrhein-Westfalen;67;0.4;12;17.9;8;11.9;10;9;90
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;7;Rheinland-Pfalz;7;0.2;3;42.9;2;28.6;4;4;100
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;10;Saarland;2;0.2;0;0;0;0;0;0;0
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;14;Sachsen;7;0.2;0;0;1;14.3;2;2;100
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;15;Sachsen-Anhalt;17;0.8;5;29.4;7;41.2;13;7;53.8
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;1;Schleswig-Holstein;14;0.5;5;35.7;3;21.4;9;8;88.9
111200;Vergewaltigung†ueberfallartig†(durch†Gruppen)†ß†177†Abs.†2†Nr.†2†StGB;16;Thueringen;11;0.5;2;18.2;4;36.4;11;7;63.6
