1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
230000;Straftaten gegen die persoenliche Freiheit ßß 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;199,250;3.1;6,237;3.1;59,582;57,671;36,917;42,968;2,112;2,063;206;176,786;88.7;166,129;141,336;24,793;43,323;26.1
231000;Menschenraub, Entziehung Minderjaehriger, Kinderhandel ßß 234, 235, 236 StGB;1,669;0;184;11;496;522;275;371;5;2;0;1,590;95.3;1,735;861;874;731;42.1
231100;Menschenraub ß 234 StGB;3;0;1;33.3;1;2;0;0;0;0;0;2;66.7;5;3;2;0;0
231200;Entziehung Minderjaehriger ß 235 StGB;1,652;0;178;10.8;495;518;268;367;4;2;0;1,576;95.4;1,721;854;867;724;42.1
231300;Kinderhandel ß 236 StGB;14;0;5;35.7;0;2;7;4;1;0;0;12;85.7;9;4;5;7;77.8
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Noetigung, Bedrohung ßß 237, 238, 239, 240, 241 StGB;196,965;3.1;5,962;3;59,016;57,031;36,514;42,311;2,093;2,045;205;174,690;88.7;163,894;140,101;23,793;42,236;25.8
232100;Freiheitsberaubung ß 239 StGB;4,699;0.1;227;4.8;1,331;1,398;891;1,074;5;23;3;4,266;90.8;5,097;4,025;1,072;1,490;29.2
232200;Noetigung ß 240 StGB;68,276;1.1;5,692;8.3;24,303;18,524;11,252;13,725;472;143;26;57,624;84.4;59,752;51,131;8,621;10,849;18.2
232201;Noetigung im Straﬂenverkehr ß 240 Abs. 1 StGB;30,633;0.5;518;1.7;12,155;8,105;4,665;5,662;46;8;4;24,856;81.1;25,141;22,415;2,726;3,661;14.6
232279;Sonstige Noetigung ß 240 Abs. 1 und 4 StGB;37,643;0.6;5,174;13.7;12,148;10,419;6,587;8,063;426;135;22;32,768;87;34,862;28,951;5,911;7,224;20.7
232300;Bedrohung ß 241 StGB;105,184;1.7;0;0;27,950;31,527;21,004;23,460;1,243;1,866;172;95,794;91.1;90,952;79,125;11,827;28,972;31.9
232400;Nachstellung (Stalking) ß 238 StGB;18,739;0.3;0;0;5,412;5,565;3,358;4,032;372;12;4;16,945;90.4;15,477;12,665;2,812;2,784;18
232410;Nachstellung (Stalking) ß 238, Abs. 1 StGB;18,533;0.3;0;0;5,339;5,504;3,327;3,992;371;10;4;16,752;90.4;15,331;12,551;2,780;2,759;18
232420;Nachstellung (Stalking) ß 238, Abs. 2 StGB;199;0;0;0;70;60;31;37;1;2;0;186;93.5;165;132;33;28;17
232430;Nachstellung (Stalking) ß 238, Abs. 3 StGB;7;0;0;0;3;1;0;3;0;0;0;7;100;7;5;2;0;0
232500;Zwangsheirat ß 237 StGB;67;0;43;64.2;20;17;9;20;1;1;0;61;91;97;70;27;75;77.3
233000;Erpresserischer Menschenraub ß 239a StGB;54;0;19;35.2;14;13;9;18;0;10;0;50;92.6;127;118;9;62;48.8
233079;Sonstiger erpresserischer Menschenraub;48;0;18;37.5;11;12;7;18;0;6;0;44;91.7;111;103;8;55;49.5
233100;Erpresserischer Menschenraub i.V.m. Raubueberfall auf Geldinstitute, Postfilialen und -agenturen;3;0;1;33.3;2;0;1;0;0;2;0;3;100;8;7;1;2;25
233200;Erpresserischer Menschenraub i.V.m. Raubueberfall auf sonstige Zahlstellen und Geschaefte;3;0;0;0;1;1;1;0;0;2;0;3;100;8;8;0;5;62.5
233300;Erpresserischer Menschenraub i.V.m. Raubueberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234000;Geiselnahme ß 239b StGB;23;0;5;21.7;8;9;1;5;0;4;1;22;95.7;52;46;6;20;38.5
234079;Sonstige Geiselnahme;23;0;5;21.7;8;9;1;5;0;4;1;22;95.7;52;46;6;20;38.5
234100;Geiselnahme i.V.m. Raubueberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234200;Geiselnahme i.V.m. Raubueberfall auf sonstige Zahlstellen und Geschaefte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234300;Geiselnahme i.V.m. Raubueberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235000;Angriff auf den Luft- und Seeverkehr ß 316c StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
236000;Menschenhandel zum Zweck der sexuellen Ausbeutung ß 232 StGB;487;0;65;13.3;33;81;104;256;13;2;0;384;78.9;484;355;129;335;69.2
236100;Menschenhandel zum Zweck der sexuellen Ausbeutung ß 232 Abs. 1 StGB;284;0;32;11.3;22;47;60;144;11;0;0;205;72.2;296;211;85;203;68.6
236200;Menschenhandel z.N.v. Kindern zum Zweck der sexuellen Ausbeutung ß 232 Abs.3 Nr. 1 StGB;21;0;2;9.5;1;2;0;18;0;0;0;14;66.7;10;9;1;7;70
236300;Menschenhandel zum Zweck der sexuellen Ausbeutung ß 232 Abs.3 Nr. 2 StGB;7;0;0;0;0;1;4;2;0;0;0;6;85.7;8;6;2;6;75
236400;Gewerbs- oder bandenmaeﬂiger Menschenhandel zum Zweck der sexuellen Ausbeutung ß 232 Abs.3 Nr. 3 StGB;93;0;20;21.5;3;18;24;48;0;0;0;91;97.8;84;63;21;49;58.3
236500;Menschenhandel zum Zweck der sexuellen Ausbeutung ß 232 Abs. 4 StGB;82;0;11;13.4;7;13;16;44;2;2;0;68;82.9;105;81;24;80;76.2
237000;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft ß 233 StGB;28;0;0;0;8;4;10;6;0;0;0;27;96.4;38;27;11;33;86.8
237100;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft ß 233 Abs. 1 StGB;23;0;0;0;5;4;10;4;0;0;0;23;100;31;22;9;26;83.9
237200;Menschenhandel z.N.v. Kindern zum Zweck der Ausbeutung der Arbeitskraft ß 233 Abs. 3 mit Verweis auf ß 232 Abs. 3 Nr. 1 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237300;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft ß 233 Abs. 3 mit Verweis auf ß 232 Abs. 3 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237400;Gewerbs- oder bandemaeﬂiger Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft ß 233 Abs. 3 mit Verweis auf ß 232 Abs. 3 Nr. 3 StGB;2;0;0;0;2;0;0;0;0;0;0;2;100;2;2;0;2;100
237500;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft ß 233 Abs. 3 mit Verweis auf ß 232 Abs. 4 StGB;3;0;0;0;1;0;0;2;0;0;0;2;66.7;5;3;2;5;100
238000;Foerderung des Menschenhandel ß 233a StGB;24;0;2;8.3;7;11;4;1;1;0;0;23;95.8;36;26;10;16;44.4
238100;Foerderung des Menschenhandel gemaeﬂ ß 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung (ß 232 StGB);16;0;1;6.3;4;8;2;1;1;0;0;16;100;24;18;6;13;54.2
238200;Foerderung des Menschenhandels gemaeﬂ ß 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft (ß 233 StGB);6;0;0;0;3;2;1;0;0;0;0;6;100;11;8;3;2;18.2
238300;Foerderung des Menschenhandels gemaeﬂ ß 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung (ß 232 StGB);2;0;1;50;0;1;1;0;0;0;0;1;50;1;0;1;1;100
238400;Foerderung des Menschenhandels gemaeﬂ ß 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft (ß 233 StGB);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3***00;Diebstahl ohne erschwerende Umstaende ßß 242, 247, 248a-c StGB und zwar:;1,290,481;20.3;33,335;2.6;227,179;328,490;273,041;457,054;4,717;0;0;488,818;37.9;383,256;262,722;120,534;152,157;39.7
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;7,075;0.1;371;5.2;2,654;1,900;1,081;1,428;12;0;0;4,654;65.8;5,000;4,471;529;1,340;26.8
3.00E+200;Einfacher Diebstahl von Mopeds und Kraftraedern einschl. unbefugte Ingebrauchnahme;4,560;0.1;414;9.1;1,565;1,483;902;610;0;0;0;1,392;30.5;1,711;1,627;84;227;13.3
3.00E+300;Einfacher Diebstahl von Fahrraedern einschl. unbefugte Ingebrauchnahme;50,730;0.8;1,033;2;15,039;18,190;9,165;8,197;139;0;0;11,026;21.7;11,433;10,482;951;3,622;31.7
3**400;Einfacher Diebstahl von Schusswaffen;208;0;3;1.4;89;48;37;34;0;0;0;104;50;119;93;26;18;15.1
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;126,442;2;410;0.3;9,657;21,043;29,889;65,257;596;0;0;8,222;6.5;8,064;5,954;2,110;3,056;37.9
3**700;Einfacher Diebstahl von/aus Automaten;2,227;0;670;30.1;383;701;521;621;1;0;0;561;25.2;625;491;134;184;29.4
3**800;Einfacher Diebstahl von Antiquitaeten, Kunst- und sakralen Gegenstaenden;767;0;20;2.6;286;163;108;208;2;0;0;165;21.5;196;149;47;34;17.3
300000;Sonstiger einfacher Diebstahl ßß 242, 247, 248a-c StGB;351,218;5.5;8,614;2.5;79,533;90,672;65,830;112,629;2,554;0;0;73,557;20.9;74,652;57,655;16,997;23,360;31.3
300010;Sonstiger einfacher Diebstahl ßß 242, 247, 248a StGB;346,072;5.4;8,527;2.5;77,944;89,015;64,666;111,894;2,553;0;0;69,108;20;70,201;54,140;16,061;22,543;32.1
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges ß 248b StGB;1,029;0;25;2.4;416;322;165;125;1;0;0;687;66.8;761;698;63;161;21.2
300050;Entziehung elektrischer Energie ß 248c StGB;4,117;0.1;62;1.5;1,173;1,335;999;610;0;0;0;3,762;91.4;3,949;3,039;910;686;17.4
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6,880;0.1;359;5.2;2,595;1,855;1,049;1,369;12;0;0;4,601;66.9;4,931;4,411;520;1,323;26.8
300110;Einfacher Diebstahl von Kraftwagen;3,612;0.1;327;9.1;1,161;958;578;911;4;0;0;1,725;47.8;1,992;1,807;185;590;29.6
300140;Unbefugter Gebrauch von Kraftwagen;3,268;0.1;32;1;1,434;897;471;458;8;0;0;2,876;88;3,006;2,670;336;745;24.8
300200;Einfacher Diebstahl von Mopeds und Kraftraedern einschl. unbefugter Ingebrauchnahme;4,485;0.1;412;9.2;1,525;1,467;896;597;0;0;0;1,366;30.5;1,687;1,605;82;226;13.4
300210;Einfacher Diebstahl von Mopeds und Kraftraedern;3,980;0.1;392;9.8;1,283;1,327;822;548;0;0;0;1,015;25.5;1,329;1,268;61;178;13.4
300240;Unbefugter Gebrauch von Mopeds und Kraftraedern;505;0;20;4;242;140;74;49;0;0;0;351;69.5;376;355;21;51;13.6
300300;Einfacher Diebstahl von Fahrraedern einschl. unbefugter Ingebrauchnahme;45,822;0.7;958;2.1;13,992;16,510;7,926;7,257;137;0;0;10,126;22.1;10,512;9,720;792;3,361;32
300310;Einfacher Diebstahl von Fahrraedern;44,647;0.7;938;2.1;13,391;16,155;7,814;7,150;137;0;0;9,679;21.7;10,055;9,303;752;3,253;32.4
300340;Unbefugter Gebrauch von Fahrraedern;1,175;0;20;1.7;601;355;112;107;0;0;0;447;38;502;455;47;116;23.1
300400;Einfacher Diebstahl von Schusswaffen;96;0;2;2.1;43;22;15;16;0;0;0;45;46.9;48;42;6;7;14.6
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;38,844;0.6;126;0.3;3,452;8,313;9,337;17,278;464;0;0;3,210;8.3;3,248;2,411;837;1,064;32.8
300700;Einfacher Diebstahl von/aus Automaten;1,912;0;658;34.4;298;627;451;536;0;0;0;468;24.5;518;399;119;148;28.6
300800;Einfacher Diebstahl von Antiquitaeten, Kunst- und sakralen Gegenstaenden;587;0;15;2.6;228;119;78;160;2;0;0;94;16;117;96;21;24;20.5
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;2,979;0;65;2.2;711;658;669;846;95;0;0;1,081;36.3;999;615;384;233;23.3
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl. von sonstigem Gut;2,693;0;60;2.2;674;593;598;734;94;0;0;1,027;38.1;943;579;364;221;23.4
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl. von unbaren Zahlungsmitteln;286;0;5;1.7;37;65;71;112;1;0;0;54;18.9;56;36;20;12;21.4
310*00;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen;39,903;0.6;1,157;2.9;9,743;10,948;8,436;10,750;26;0;0;9,561;24;9,121;7,064;2,057;2,252;24.7
310000;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von sonstigem Gut;34,180;0.5;1,107;3.2;8,739;9,563;6,872;8,985;21;0;0;8,796;25.7;8,488;6,563;1,925;2,116;24.9
310100;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Kraftwagen;134;0;9;6.7;40;30;20;44;0;0;0;44;32.8;64;55;9;17;26.6
310200;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Mopeds und Kraftraedern;75;0;2;2.7;40;16;6;13;0;0;0;26;34.7;36;34;2;1;2.8
310300;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Fahrraedern;534;0;16;3;221;177;77;59;0;0;0;96;18;123;109;14;23;18.7
310400;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Schusswaffen;18;0;0;0;9;2;2;5;0;0;0;5;27.8;5;5;0;0;0
310500;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von unbaren Zahlungsmitteln;4,760;0.1;15;0.3;638;1,109;1,413;1,596;4;0;0;536;11.3;495;368;127;113;22.8
310700;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von/aus Automaten;123;0;4;3.3;36;29;34;23;1;0;0;36;29.3;39;33;6;11;28.2
310800;Einfacher Diebstahl in/aus Dienst-, Buero-, Fabrikations-, Werkstatt- und Lagerraeumen von Antiquitaeten, Kunst- und sakralen Gegenstaenden;79;0;4;5.1;20;22;12;25;0;0;0;22;27.8;25;19;6;4;16
315*00;Einfacher Diebstahl in/aus Gaststaetten, Kantinen, Hotels und Pensionen;35,002;0.5;529;1.5;4,191;5,709;7,090;18,002;10;0;0;5,266;15;5,650;4,517;1,133;2,359;41.8
315000;Einfacher Diebstahl in/aus Gaststaetten, Kantinen, Hotels und Pensionen von sonstigem Gut;27,118;0.4;507;1.9;3,726;4,912;5,491;12,982;7;0;0;4,784;17.6;5,175;4,141;1,034;2,149;41.5
315500;Einfacher Diebstahl in/aus Gaststaetten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;7,692;0.1;14;0.2;416;752;1,563;4,958;3;0;0;425;5.5;471;368;103;225;47.8
315700;Einfacher Diebstahl in/aus Gaststaetten, Kantinen, Hotels und Pensionen von/aus Automaten;192;0;8;4.2;49;45;36;62;0;0;0;57;29.7;69;60;9;26;37.7
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhaeusern, Verkaufsraeumen, Selbstbedienungslaeden, Schaufenstern, Schaukaesten und Vitrinen darunter:;390,028;6.1;9,774;2.5;50,591;113,920;96,910;128,307;300;0;0;330,233;84.7;258,628;167,017;91,611;114,992;44.5
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsraeumen pp. von sonstigem Gut;23,209;0.4;768;3.3;4,682;6,594;5,129;6,792;12;0;0;6,850;29.5;7,369;5,211;2,158;3,052;41.4
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsraeumen pp. von Fahrraedern;208;0;11;5.3;60;64;35;49;0;0;0;98;47.1;103;75;28;29;28.2
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsraeumen pp. von unbaren Zahlungsmitteln;10,639;0.2;36;0.3;1,255;2,473;3,003;3,907;1;0;0;495;4.7;457;284;173;226;49.5
326*00;Einfacher Ladendiebstahl;355,972;5.6;8,959;2.5;44,594;104,789;88,743;117,559;287;0;0;322,790;90.7;253,182;163,388;89,794;112,876;44.6
326000;Einfacher Ladendiebstahl von sonstigem Gut;355,637;5.6;8,950;2.5;44,539;104,674;88,684;117,453;287;0;0;322,552;90.7;253,018;163,270;89,748;112,797;44.6
326300;Einfacher Ladendiebstahl von Fahrraedern;335;0;9;2.7;55;115;59;106;0;0;0;238;71;262;199;63;125;47.7
335*00;Einfacher Diebstahl in/aus Wohnungen;53,402;0.8;2,703;5.1;14,296;15,045;10,645;13,406;10;0;0;24,959;46.7;25,603;17,274;8,329;6,002;23.4
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;49,777;0.8;2,686;5.4;13,382;13,983;9,863;12,539;10;0;0;23,294;46.8;24,032;16,179;7,853;5,716;23.8
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;94;0;1;1.1;37;24;20;13;0;0;0;54;57.4;66;46;20;11;16.7
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;3,430;0.1;15;0.4;839;1,016;744;831;0;0;0;1,562;45.5;1,745;1,239;506;327;18.7
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitaeten, Kunst- und sakralen Gegenstaenden;101;0;1;1;38;22;18;23;0;0;0;49;48.5;55;35;20;6;10.9
340*00;Einfacher Diebstahl in/aus Boden-, Kellerraeumen und Waschkuechen;11,779;0.2;736;6.2;2,301;3,782;3,143;2,550;3;0;0;2,026;17.2;2,252;1,815;437;413;18.3
340000;Einfacher Diebstahl in/aus Boden-, Kellerraeumen und Waschkuechen von sonstigem Gut;7,948;0.1;697;8.8;1,590;2,458;2,075;1,824;1;0;0;1,558;19.6;1,725;1,350;375;311;18
340300;Einfacher Diebstahl in/aus Boden-, Kellerraeumen und Waschkuechen von Fahrraedern;3,831;0.1;39;1;711;1,324;1,068;726;2;0;0;468;12.2;554;491;63;106;19.1
345*00;Einfacher Diebstahl in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10,617;0.2;306;2.9;3,341;2,707;1,757;2,785;27;0;0;1,392;13.1;1,806;1,697;109;555;30.7
345000;Einfacher Diebstahl in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;10,304;0.2;297;2.9;3,290;2,642;1,685;2,660;27;0;0;1,368;13.3;1,781;1,673;108;551;30.9
345100;Einfacher Diebstahl in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;61;0;3;4.9;19;15;12;15;0;0;0;9;14.8;10;10;0;1;10
345500;Einfacher Diebstahl in/aus ueberwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;252;0;6;2.4;32;50;60;110;0;0;0;15;6;20;19;1;5;25
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;136,006;2.1;3,914;2.9;32,264;37,228;26,628;39,311;575;0;0;12,170;8.9;10,097;9,156;941;3,047;30.2
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;130,240;2;3,896;3;31,274;35,654;25,028;37,729;555;0;0;11,587;8.9;9,704;8,821;883;2,913;30
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5,766;0.1;18;0.3;990;1,574;1,600;1,582;20;0;0;583;10.1;557;490;67;183;32.9
371000;Einfacher Diebstahl von Betaeubungsmitteln aus Apotheken;36;0;1;2.8;5;15;5;11;0;0;0;21;58.3;22;17;5;3;13.6
372000;Einfacher Diebstahl von Betaeubungsmitteln aus Arztpraxen;18;0;3;16.7;7;6;2;3;0;0;0;12;66.7;13;9;4;1;7.7
373000;Einfacher Diebstahl von Betaeubungsmitteln aus Krankenhaeusern;266;0;11;4.1;66;90;65;45;0;0;0;116;43.6;115;78;37;6;5.2
374000;Einfacher Diebstahl von Betaeubungsmitteln bei Herstellern und Groﬂhaendlern;20;0;0;0;2;5;6;5;2;0;0;3;15;2;2;0;1;50
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betaeubungsmitteln;86;0;4;4.7;22;26;21;16;1;0;0;66;76.7;69;44;25;12;17.4
390000;Einfacher Taschendiebstahl von sonstigem Gut;105,722;1.7;2,813;2.7;5,975;13,075;19,984;66,292;396;0;0;7,103;6.7;6,729;5,440;1,289;5,041;74.9
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;54,773;0.9;175;0.3;1,998;5,691;12,098;34,883;103;0;0;1,342;2.5;1,474;1,060;414;1,116;75.7
4***00;Diebstahl unter erschwerenden Umstaenden ßß 243-244a StGB und zwar:;1,083,293;17;261,812;24.2;218,236;285,278;228,469;350,757;553;0;0;157,678;14.6;96,833;84,456;12,377;42,986;44.4
4.00E+100;Schwerer Diebstahl von Kraftwagen;29,313;0.5;6,347;21.7;5,656;6,560;4,617;12,463;17;0;0;4,489;15.3;4,454;4,216;238;2,329;52.3
4.00E+200;Schwerer Diebstahl von Mopeds und Kraftraedern;18,685;0.3;2,521;13.5;3,393;5,442;4,230;5,606;14;0;0;3,550;19;3,496;3,364;132;666;19.1
4.00E+300;Schwerer Diebstahl von Fahrraedern;281,756;4.4;5,713;2;37,841;79,249;66,060;98,535;71;0;0;18,146;6.4;13,950;12,960;990;4,815;34.5
4**400;Schwerer Diebstahl von Schusswaffen;559;0;39;7;257;159;73;70;0;0;0;177;31.7;283;256;27;111;39.2
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;14,465;0.2;428;3;2,657;4,102;3,351;4,348;7;0;0;2,803;19.4;2,491;2,120;371;1,102;44.2
4**700;Schwerer Diebstahl von/aus Automaten;15,863;0.2;3,583;22.6;4,670;4,834;3,390;2,958;11;0;0;3,125;19.7;2,811;2,641;170;977;34.8
4**800;Schwerer Diebstahl von Antiquitaeten, Kunst- und sakralen Gegenstaenden;716;0;151;21.1;211;201;89;215;0;0;0;143;20;191;171;20;63;33
400000;Sonstiger schwerer Diebstahl insg. ßß 243 - 244a StGB;154,012;2.4;52,034;33.8;43,873;40,865;29,173;39,989;112;0;0;25,876;16.8;22,394;19,551;2,843;8,592;38.4
400010;Besonders schwerer Fall des Diebstahls;149,598;2.3;51,136;34.2;42,581;39,708;28,484;38,731;94;0;0;22,603;15.1;18,721;16,363;2,358;6,184;33
400020;Sonstiger schwerer Diebstahl (ohne WED) ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB;4,414;0.1;898;20.3;1,292;1,157;689;1,258;18;0;0;3,273;74.2;4,237;3,714;523;2,765;65.3
400100;Schwerer Diebstahl insg. von Kraftwagen;28,282;0.4;6,174;21.8;5,198;6,278;4,494;12,295;17;0;0;4,161;14.7;4,057;3,841;216;2,193;54.1
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;26,916;0.4;5,955;22.1;4,688;5,826;4,355;12,033;14;0;0;3,379;12.6;3,513;3,323;190;1,736;49.4
400120;Schwerer Diebstahl ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Kraftwagen;1,366;0;219;16;510;452;139;262;3;0;0;782;57.2;727;695;32;622;85.6
400200;Schwerer Diebstahl insg. von Mopeds und Kraftraedern;18,302;0.3;2,467;13.5;3,203;5,340;4,175;5,570;14;0;0;3,449;18.8;3,398;3,270;128;649;19.1
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Kraftraedern;18,126;0.3;2,432;13.4;3,167;5,266;4,150;5,530;13;0;0;3,254;18;3,289;3,164;125;594;18.1
400220;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Mopeds und Kraftraedern;176;0;35;19.9;36;74;25;40;1;0;0;195;110.8;180;174;6;69;38.3
400300;Schwerer Diebstahl insg. von Fahrraedern;253,672;4;4,606;1.8;35,026;72,845;57,513;88,220;68;0;0;15,039;5.9;12,386;11,590;796;4,488;36.2
400310;Besonders schwerer Fall des Diebstahls von Fahrraedern;253,024;4;4,537;1.8;34,924;72,551;57,404;88,078;67;0;0;14,430;5.7;12,034;11,264;770;4,287;35.6
400320;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Fahrraedern;648;0;69;10.6;102;294;109;142;1;0;0;609;94;496;460;36;276;55.6
400400;Schwerer Diebstahl insg. von Schusswaffen;137;0;8;5.8;64;41;17;15;0;0;0;48;35;66;61;5;10;15.2
400410;Besonders schwerer Fall des Diebstahls von Schuswaffen;129;0;8;6.2;61;40;16;12;0;0;0;41;31.8;55;51;4;4;7.3
400420;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Schusswaffen;8;0;0;0;3;1;1;3;0;0;0;7;87.5;11;10;1;6;54.5
400500;Schwerer Diebstahl insg. von unbaren Zahlungsmitteln;1,613;0;26;1.6;199;326;430;654;4;0;0;391;24.2;359;291;68;157;43.7
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;1,523;0;19;1.2;180;305;414;620;4;0;0;355;23.3;289;234;55;111;38.4
400520;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von unbaren Zahlungsmitteln;90;0;7;7.8;19;21;16;34;0;0;0;36;40;70;57;13;46;65.7
400700;Schwerer Diebstahl insg. von/aus Automaten;11,560;0.2;3,181;27.5;3,480;3,589;2,426;2,054;11;0;0;2,222;19.2;2,051;1,922;129;596;29.1
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;11,298;0.2;3,116;27.6;3,362;3,499;2,394;2,032;11;0;0;2,060;18.2;1,870;1,753;117;519;27.8
400720;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von/aus Automaten;262;0;65;24.8;118;90;32;22;0;0;0;162;61.8;228;212;16;103;45.2
400800;Schwerer Diebstahl insg. von Antiquitaeten, Kunst- und sakralen Gegenstaenden;455;0;76;16.7;136;122;52;145;0;0;0;86;18.9;106;92;14;34;32.1
400810;Besonders schwerer Fall des Diebstahls von Antiquitaeten, Kunst- und sakralen Gegenstaenden;443;0;75;16.9;133;119;51;140;0;0;0;79;17.8;90;78;12;19;21.1
400820;Schwerer Diebstahl gemaeﬂ ßß 244 Abs. 1 Nr. 1 und 2, 244a StGB von Antiquitaeten, Kunst- und sakralen Gegenstaenden;12;0;1;8.3;3;3;1;5;0;0;0;7;58.3;17;15;2;15;88.2
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1,578;0;620;39.3;521;640;257;155;5;0;0;755;47.8;407;381;26;169;41.5
405000;Schwerer Diebstahl insg. in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1,578;0;620;39.3;521;640;257;155;5;0;0;755;47.8;407;381;26;169;41.5
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1,448;0;586;40.5;472;590;241;140;5;0;0;388;26.8;330;306;24;120;36.4
